x,y,z,absv,wx,wy,wz
-84.5291,-95.0862,-47.2398,13.3456,0.80984,-0.188222,3.51725
-84.5068,-93.5753,-49.0285,13.2302,2.05594,-4.60334,17.1035
-84.5272,-97.0612,-47.2798,15.0429,-1.87081,4.85474,-8.31548
-82.753,-96.9341,-49.019,18.6879,-3.4498,-5.94788,3.44545
-81.1156,-95.2553,-49.0196,13.5317,-5.73561,-4.34062,-7.12875
-79.1253,-98.9982,-48.9605,14.237,-3.73506,-1.41462,1.97628
-82.7371,-96.2702,-47.152,14.3177,-0.655672,-2.23704,3.27913
-81.1004,-99.0618,-49.0501,12.8206,2.02014,3.75307,-0.645446
-82.0224,-98.0723,-47.5558,13.2482,-8.85646,1.28681,1.41951
-84.5577,-95.9198,-49.0272,13.5018,1.56337,-0.198288,-11.1933
-84.5456,-97.8644,-49.0622,13.75,-2.72641,-0.41658,1.04857
-83.0392,-99.0624,-48.9382,12.958,2.87132,0.806848,-0.384329
-82.989,-94.8267,-48.8123,16.6761,-1.47653,-0.241362,4.54507
-80.6075,-97.1846,-49.059,18.6964,-5.12989,0.644443,-0.273723
-83.0862,-93.759,-47.138,15.452,-2.14168,-4.99668,1.25295
-81.1735,-99.0204,-45.5616,18.23,10.0855,-1.44363,-3.85618
-83.05,-95.0315,-45.6297,13.8671,1.88911,2.52072,-2.28537
-84.5106,-97.4517,-43.633,12.2315,-5.19475,-3.88559,5.71464
-81.2498,-95.3634,-44.892,13.9045,0.182012,-6.21473,-0.437107
-81.8087,-97.1439,-45.631,14.3328,-7.61644,2.51967,0.419066
-84.517,-99.0236,-44.8437,15.3727,-8.34401,3.15173,4.8664
-79.5933,-95.6807,-45.9362,12.5911,3.95898,7.11273,-1.1311
-82.6354,-99.028,-44.2167,14.5211,0.810701,-11.0118,-7.67232
-81.4832,-94.7949,-46.7775,12.7076,2.44068,-1.33789,0.655452
-80.1459,-93.7845,-45.7607,12.911,-1.09656,8.78479,2.17259
-84.5443,-95.7055,-44.5735,12.9454,-4.50238,-1.49688,-5.69131
-80.7977,-96.5512,-47.2321,13.7211,3.13882,-3.89546,-2.48898
-84.5202,-99.0331,-47.4738,13.0248,2.77977,6.26538,2.25601
-83.0443,-99.0293,-46.1638,16.3477,0.663188,-5.11632,7.77003
-82.7594,-96.356,-44.0597,15.683,4.76028,2.70108,-1.01222
-83.7819,-97.3073,-45.4733,17.665,-1.46291,-7.50774,4.30028
-80.034,-93.1492,-41.4786,18.935,-4.83449,-7.85752,-10.8702
-81.5798,-96.5036,-41.5263,15.6509,-0.0562338,-5.84627,0.66039
-83.0951,-97.596,-42.2531,15.599,-4.56041,-9.99026,-4.18855
-81.0826,-94.4668,-42.6079,13.5831,0.0333157,1.47335,-8.30044
-84.4903,-94.4153,-43.0734,13.2095,-0.550114,0.780101,-0.112025
-81.7426,-99.0249,-41.9638,13.6151,-6.62752,13.9932,0.471877
-80.2152,-96.2149,-42.9469,13.4862,-2.56458,0.00689513,-0.00671225
-84.5062,-99.0153,-42.4038,16.0919,4.51701,-2.58021,-2.95862
-80.0009,-98.0081,-42.0725,14.9182,-0.426246,-1.72622,-5.42371
-80.0594,-97.1668,-44.7108,16.4043,-10.3482,0.302986,-6.14416
-82.6564,-94.2468,-43.8454,16.0767,4.68973,-0.747137,3.50265
-79.6397,-94.6207,-44.0088,12.409,-5.47961,8.41107,7.70407
-81.4526,-97.6793,-43.3888,14.6546,-3.62866,0.630961,4.55518
-84.4986,-96.1793,-42.1196,14.1845,-6.24241,-2.67007,4.69294
-78.6617,-93.1944,-43.0378,14.5904,5.42132,-3.16718,-6.90737
-82.8777,-95.0531,-42.0445,13.97,2.23293,-4.65102,7.47811
-84.5005,-91.562,-49.0393,15.3557,-5.56004,-5.48041,-5.68831
-80.4797,-93.3985,-49.0425,14.3356,2.4896,9.38566,-5.24745
-84.5456,-89.524,-49.0139,15.5209,4.17722,0.979879,2.31323
-84.5272,-90.5885,-47.3192,14.2173,-3.41597,6.79345,3.13846
-82.5896,-92.9254,-49.0177,10.7329,-8.10288,3.28491,-2.54715
-82.1318,-87.4402,-47.3154,14.363,7.48821,-9.43521,-9.06563
-84.5844,-92.5636,-47.3409,14.9345,8.30078,11.2223,-4.83178
-81.7293,-89.3727,-47.1978,13.3813,-1.5168,23.382,0.971962
-83.1079,-90.1688,-46.0335,13.4773,1.02121,-2.66801,1.26496
-81.1862,-91.562,-49.0133,14.1121,-0.198179,-10.2377,1.21406
-82.8198,-90.4613,-49.0489,15.6235,-1.47549,4.97241,3.73839
-82.8694,-88.5047,-49.047,13.5287,-2.80652,0.32532,2.81962
-80.2209,-90.6254,-47.5863,15.1015,-0.0226341,10.6547,5.79796
-84.5253,-87.526,-48.633,13.8069,10.1902,-0.46747,0.682418
-81.3484,-92.8981,-47.3555,14.2354,3.45057,0.831931,-0.873086
-81.0679,-89.5933,-49.0495,14.1755,12.4179,9.42285,-1.73686
-82.8713,-91.6555,-47.5196,14.4791,4.24357,-3.39691,-1.42861
-81.4921,-91.295,-46.195,14.2188,-7.11236,-2.77333,2.28875
-84.538,-90.6591,-44.7515,13.7825,2.9823,7.02837,0.244456
-80.5592,-87.9972,-45.6856,7.96055,17.4627,-2.37898,0.0171958
-83.738,-88.7794,-47.3014,14.9741,3.87323,2.24631,-3.62778
-82.0402,-93.3165,-45.4974,13.4601,-7.53527,3.37846,5.2604
-83.5441,-92.0663,-45.7073,18.0224,3.59904,5.99201,-4.42326
-81.9086,-89.1959,-44.8348,16.1661,18.1212,6.21996,9.54456
-84.5227,-89.5081,-42.6842,13.234,1.1864,4.35645,-3.06393
-82.9724,-90.3214,-43.6069,14.7016,-1.74508,-2.1068,-1.34763
-79.8629,-91.8997,-45.2564,14.5959,2.13155,-0.201356,-2.20273
-79.917,-91.6784,-42.8146,13.3289,3.87341,3.55742,1.11207
-80.8282,-93.0437,-43.9592,15.8705,1.6674,-2.30279,0.719691
-84.5399,-93.7673,-45.7651,14.3475,-2.37672,-1.57595,-1.09662
-80.2057,-89.9698,-45.5731,14.0516,3.34713,-5.09936,1.76731
-81.1843,-90.9554,-44.1455,13.0065,-11.3163,5.40207,-1.13003
-84.5005,-88.808,-45.4726,14.0439,4.56734,-0.284003,-0.85009
-81.6701,-89.2588,-42.5361,15.081,-3.58723,-0.561543,4.38262
-79.7542,-86.253,-40.9788,9.2164,2.47617,1.96994,-0.300759
-84.4992,-91.4966,-42.5081,16.3354,-10.5628,5.36581,0.188883
-82.8001,-86.6625,-40.9222,15.7489,4.88075,0.989874,-3.29881
-81.6669,-92.1337,-41.9434,11.075,-5.44827,-2.70816,-2.18463
-84.5043,-92.7054,-44.0889,15.5173,-2.95026,1.49436,-9.62046
-82.9133,-90.6184,-41.6344,17.9705,1.77104,3.81137,5.05111
-81.4342,-86.3261,-42.3288,13.3738,-1.78522,0.973928,0.506399
-83.1556,-88.3463,-43.4956,13.0758,-1.34794,5.17241,-1.39029
-83.2605,-88.5072,-41.518,13.1732,1.53342,-3.56244,6.80761
-83.4029,-93.0984,-42.0661,10.284,4.2982,-0.12435,0.887658
-81.8424,-93.8188,-40.8872,15.4254,-3.25479,5.37351,-2.42182
-84.5024,-89.8464,-40.7257,15.8925,1.85721,4.98161,-5.85297
-81.4024,-88.1155,-40.9107,14.8257,-2.03725,3.05947,-5.1319
-79.6944,-89.8242,-42.1291,14.9598,-0.690516,5.68717,0.830248
-84.503,-94.4407,-41.0761,13.1447,-1.0499,2.18179,-10.1991
-84.3199,-86.9302,-42.3288,13.2908,15.5675,-6.75944,-0.718296
-82.6176,-92.2596,-43.6807,13.7688,-4.07441,-4.87293,-2.41148
-82.9813,-80.6838,-48.2833,14.5252,-2.89146,-3.18758,-3.15378
-80.1103,-81.1245,-48.1173,16.5003,-1.88044,-0.24973,-2.82682
-81.6339,-81.9671,-49.0355,14.0683,3.06307,4.02065,-2.70116
-84.5501,-83.5975,-49.0495,14.1633,-6.61017,-7.5345,1.21584
-81.1455,-87.617,-49.0355,13.0411,-1.3447,-6.94757,-7.68907
-81.0698,-83.8728,-49.0183,13.0838,5.19496,-2.32414,-0.0393973
-81.2612,-79.8534,-47.1011,13.0199,13.0533,-4.15501,9.29975
-79.4528,-82.7848,-49.0272,15.0704,7.77112,-1.72274,2.57577
-84.538,-85.5859,-49.0152,13.8516,-4.86159,-4.29954,3.40546
-84.5386,-80.5382,-47.1062,14.2749,4.95227,6.01167,5.39764
-80.1338,-85.8047,-49.0292,11.9415,-9.137,7.52129,-0.50681
-84.5017,-84.3339,-47.2162,12.3686,4.0807,-16.4951,1.29734
-82.8268,-86.5468,-48.93,15.121,1.23966,-7.44067,-2.55668
-81.5811,-85.3996,-47.7955,14.148,3.51507,-1.79814,4.16462
-84.5272,-81.6447,-49.0374,14.3924,6.97232,0.964663,2.48315
-82.8681,-84.5793,-49.0342,12.7949,-1.33199,8.74551,-3.84717
-83.1829,-82.65,-48.0085,17.3225,6.12106,-0.33697,-1.5245
-84.5374,-87.142,-46.5663,16.3305,10.3154,-2.48863,0.0230024
-79.868,-84.4286,-47.5431,11.1892,-7.9547,1.71431,-0.434422
-78.3533,-80.963,-49.0266,12.5169,-4.90901,-6.73045,9.54438
-81.4978,-86.2415,-45.8503,15.7648,-7.73852,1.61512,-6.75306
-84.5221,-85.5312,-45.3066,12.5308,5.95372,3.43495,3.74271
-84.5151,-83.5842,-44.9086,12.4433,-6.3649,-12.957,4.57444
-82.5241,-82.6392,-45.0364,25.9578,-0.511514,4.69834,6.07702
-80.2642,-82.6208,-44.679,12.9139,4.0831,-4.25443,4.30907
-80.3347,-81.293,-46.1238,17.2518,-1.31512,-2.83832,-0.465191
-80.2489,-86.7808,-47.2811,12.7463,0.0321491,-1.30489,-3.18291
-80.8835,-82.7867,-47.2639,7.65387,-1.13868,0.47208,0.676561
-82.4008,-83.9129,-46.7209,14.9736,-2.09486,-6.4523,0.712424
-83.1893,-85.7277,-46.733,15.1111,-3.97544,1.2505,-1.07032
-84.5075,-82.4701,-46.546,14.4137,2.73973,1.46927,-0.9918
-82.2659,-81.5226,-46.6509,15.0554,0.928531,4.81424,-0.788497
-80.8123,-84.2957,-45.5985,15.9825,-2.32742,3.90364,-1.48749
-82.9476,-87.5388,-45.4504,15.3789,5.549,0.879793,10.5651
-83.7444,-81.0603,-45.3683,15.6626,2.21918,1.03816,-3.84123
-82.809,-84.6143,-44.92,13.7257,15.0634,14.924,6.91333
-81.0775,-80.8943,-41.5562,10.9169,-3.13134,-3.52046,-0.868733
-84.4973,-83.7412,-41.6032,12.8319,1.71287,0.485493,5.58136
-81.4889,-81.8475,-43.3074,11.8035,6.95389,-4.8863,2.41801
-81.4933,-83.7965,-43.6718,12.2568,5.58767,4.67856,-0.68623
-84.5106,-80.0251,-43.3093,14.4158,-3.543,2.96423,-1.12215
-83.0125,-85.0244,-42.0528,13.7524,-1.1625,-5.53339,0.208364
-82.6907,-82.2488,-41.7622,15.6581,3.6117,3.74966,-0.707087
-84.5157,-81.9461,-43.7697,13.0829,0.363265,-0.742533,2.10516
-81.4482,-83.8074,-41.6713,16.9586,0.276969,-5.67702,1.1252
-79.9774,-84.9144,-42.442,14.3498,0.484642,-2.59583,4.77514
-84.5132,-85.048,-43.3761,14.3898,8.36935,7.47593,7.53281
-81.4774,-87.4701,-44.0215,14.2281,-0.915633,-1.06177,1.69473
-84.4928,-81.3954,-41.8531,14.9247,-0.723033,3.31881,6.31186
-83.1587,-80.4295,-40.6589,12.4454,2.25809,-3.03364,-0.240662
-84.5386,-87.2183,-44.2918,12.9845,-5.08602,-0.712499,2.18903
-83.3673,-83.443,-43.2018,14.777,6.78774,-1.12495,1.21382
-80.8549,-85.5999,-44.0838,12.4187,0.0400437,7.96065,-6.2474
-82.9419,-86.2193,-43.6323,11.8675,2.08433,-4.6848,-7.09393
-82.7041,-80.4403,-42.6079,14.5855,-0.139543,1.94595,-3.19744
-81.7064,-77.2011,-49.0482,10.6963,3.96169,7.09681,4.2029
-79.5208,-79.4165,-49.04,13.8722,7.41756,-10.5275,1.67464
-84.5456,-77.718,-49.047,13.4752,-4.45406,5.64502,-0.380317
-84.5374,-76.4971,-47.4719,13.8501,5.90751,3.8605,8.03328
-82.8809,-78.7526,-49.0323,13.3933,-3.06609,-5.67594,2.15587
-81.7604,-75.329,-48.4867,10.9493,-4.90596,-6.91701,-0.346122
-80.9706,-76.6796,-47.3008,9.78271,-0.167085,0.634707,0.406342
-79.3294,-79.786,-46.8932,15.1238,-7.99116,-5.92913,-0.63871
-81.7223,-73.9116,-47.1367,14.5669,-1.5916,4.36506,-8.38847
-84.5634,-79.6925,-48.9293,12.4128,-7.28028,5.46593,5.64762
-79.7605,-77.4599,-49.0444,7.01381,-0.963236,-4.99661,-1.78002
-81.3649,-79.9557,-49.0635,12.4978,-1.29783,5.16169,0.618766
-83.4296,-76.1245,-49.0406,14.4666,4.94466,6.09216,-2.38061
-80.0537,-74.9297,-46.8595,13.0268,6.60425,-1.95258,-13.4169
-83.3978,-74.8877,-47.4871,14.5583,-4.32212,0.309521,-4.83973
-79.772,-77.9336,-46.3851,15.9773,1.23251,-5.05356,-1.9085
-84.5571,-73.3075,-47.3555,16.3386,5.15979,-2.6681,5.15047
-84.5335,-78.5485,-47.2601,14.1668,5.3557,-3.15341,2.1072
-82.8592,-77.5228,-47.4725,17.3973,2.83579,-0.391188,1.33812
-79.33,-80.8842,-44.4526,13.2975,-5.05099,-0.45225,13.0866
-84.5246,-79.2423,-45.135,14.8786,-3.90962,-3.83076,-0.786322
-81.1729,-78.0659,-44.0679,14.4482,-2.34311,-1.52653,-1.2776
-82.844,-75.1815,-44.3935,14.1848,-1.43622,1.45463,0.976431
-82.3976,-75.9541,-46.1486,6.40585,-2.11644,-1.10235,-2.67725
-80.4683,-76.3184,-45.4167,9.46846,-9.40271,-8.03663,0.343018
-80.3945,-79.4318,-45.2602,14.8324,5.47725,-0.339247,-0.021358
-83.0309,-79.4712,-46.3908,13.2452,3.57056,1.42521,-2.0948
-81.6822,-78.0207,-45.9832,12.6814,7.10208,-0.864717,7.80265
-84.4375,-75.3341,-45.8643,11.2587,6.2862,1.45376,5.67146
-81.3032,-76.1379,-43.6056,12.7766,4.62376,-14.9765,-4.00426
-82.8656,-79.0935,-44.0628,13.3594,-3.77407,11.1554,-2.15189
-82.8465,-77.1623,-44.6275,13.5829,3.34299,3.37473,-6.33334
-84.5106,-77.3352,-45.6825,14.6269,-6.8808,-7.62165,-7.16495
-84.5412,-74.1971,-44.2498,13.1544,-4.81228,3.02565,-5.54797
-81.866,-80.6908,-44.8933,16.6667,-5.0382,-0.380518,3.59437
-79.9914,-77.6665,-42.5348,13.4829,5.03932,0.213844,1.85807
-84.5132,-76.1735,-44.0673,10.4086,-1.64508,-5.96965,-3.70622
-81.6402,-78.8817,-41.9708,10.0063,2.55176,0.687545,7.55878
-84.5119,-72.6315,-42.4413,17.8607,0.960773,-0.8567,4.1458
-82.7174,-77.3556,-42.6639,14.5155,-2.61083,3.87544,-5.53091
-80.7652,-80.0003,-43.3805,11.5327,-5.80646,-1.94761,-1.18222
-78.1708,-76.9092,-42.7071,15.2272,-0.887946,2.24334,0.808304
-84.4998,-76.8946,-41.9358,9.3835,0.802363,-3.74899,4.82034
-79.7516,-79.3478,-41.4926,11.1884,-1.53187,-0.120236,-1.87686
-82.5756,-75.418,-42.2327,14.7264,6.98149,-4.41082,-3.7562
-83.3088,-73.8092,-41.298,14.3494,-4.44313,-2.844,-0.555662
-80.7506,-76.0367,-41.6757,15.1065,2.07844,-2.91119,-3.1581
-82.5864,-72.21,-42.2448,13.9029,-3.58561,4.54684,8.87862
-84.4947,-78.0716,-43.5471,14.4317,0.5498,2.29294,0.694843
-84.5081,-74.9532,-42.4057,15.469,0.832076,7.04041,5.31313
-79.2995,-81.0419,-42.4502,10.7274,-5.66124,0.0126584,1.15744
-83.724,-78.8754,-41.8766,14.1401,2.66718,-5.09938,-4.14936
-82.023,-77.2685,-40.7893,14.8902,1.17456,10.4254,-1.53549
-81.4927,-68.6127,-47.4776,8.86365,-3.4152,1.58542,-5.05276
-79.9704,-68.118,-46.3139,12.9495,12.0136,1.11722,-7.11729
-79.9799,-69.8559,-47.2239,12.4535,-7.06048,-5.22575,4.51993
-82.7162,-67.0382,-48.4149,18.699,18.6187,5.62013,4.37112
-79.2512,-71.6796,-47.2601,13.446,6.52061,9.46266,-5.23737
-80.4912,-71.7839,-49.0349,18.5977,2.45791,1.16872,3.44654
-82.9355,-73.4061,-48.9986,15.0065,8.61758,3.41753,7.41812
-82.8809,-72.3282,-47.2735,11.7858,-1.25063,12.3094,3.41204
-84.325,-70.2527,-49.0368,15.5765,2.35089,1.73728,3.35086
-84.5526,-74.5074,-49.033,13.4731,-7.33141,5.47973,-7.18589
-84.5583,-68.041,-49.0323,12.1859,3.03021,-3.60344,1.20646
-84.5189,-72.2182,-49.0279,14.4529,-0.399152,6.5753,-6.92614
-82.5585,-71.4691,-49.0247,10.5154,-1.57986,-7.73414,0.711429
-80.9973,-73.6464,-49.0444,17.8766,-1.34589,-9.86473,-6.12965
-81.274,-69.9983,-48.8498,15.897,9.04975,-6.07878,5.7526
-82.8522,-68.9198,-49.0419,13.2728,1.07237,-7.95215,-4.67352
-81.913,-73.8391,-43.2724,20.1009,-9.30002,0.486572,-4.39151
-82.7931,-70.1897,-47.5265,14.0831,0.555131,1.38174,-1.96794
-79.4273,-73.9351,-44.6231,17.5488,3.56246,4.42592,1.84601
-81.7458,-72.5304,-45.1833,13.611,-0.469271,3.88064,-10.4873
-81.2218,-74.489,-45.299,13.6282,-5.90759,0.775397,12.4152
-81.3732,-67.9151,-44.6911,16.9033,-6.3992,-1.98677,0.311329
-82.9432,-71.0545,-45.7473,17.7375,3.05592,-1.93193,6.60268
-84.5049,-71.197,-47.3033,14.726,-0.327789,-14.1995,12.263
-80.0607,-71.5009,-45.0415,11.4445,5.20886,4.54353,-1.65195
-83.3196,-72.6913,-44.0266,14.1973,1.4391,2.82885,1.33675
-82.9088,-69.1558,-44.7242,14.9583,1.80516,-4.611,2.65083
-84.4852,-69.1475,-47.4127,15.9379,-7.35211,7.57532,-5.34264
-79.4992,-69.6206,-45.1578,9.05672,-13.2487,1.52552,-2.90835
-80.1809,-73.0779,-46.2401,14.433,-7.28226,-5.74504,5.30044
-84.5526,-67.0923,-47.3103,15.9288,-8.52838,-0.604669,3.27152
-81.424,-69.7726,-45.8764,16.3505,8.42634,-1.40524,-8.00433
-83.2045,-73.7787,-45.8204,14.8069,7.72358,-10.0291,-0.652476
-81.1849,-71.41,-46.9867,12.4474,2.16115,-15.5055,-1.37017
-84.5087,-72.2939,-45.636,16.7546,-4.08258,3.77112,-5.42187
-82.8065,-68.4404,-40.94,16.9313,-3.85594,3.01501,-0.739703
-79.4559,-66.5302,-40.9737,15.0699,6.901,-9.67234,-0.481768
-84.503,-68.0372,-41.918,11.3896,-3.69904,1.28894,-0.380603
-82.6678,-70.4765,-41.2401,15.3829,0.0578497,-4.67938,-4.17516
-84.4884,-70.6037,-42.1018,12.4181,-3.27798,4.46866,-0.183195
-81.6269,-72.1139,-40.498,15.8511,-0.855904,7.42214,1.13368
-82.554,-69.1761,-42.7656,11.6635,1.50909,-3.68712,-4.19663
-80.6877,-68.0754,-42.709,18.7449,-0.331777,1.01247,5.25026
-84.5119,-67.9469,-45.0885,13.8411,-5.25682,10.3022,-4.07605
-80.1198,-74.3713,-42.6499,17.2788,-6.75469,2.15606,-4.24849
-82.5451,-70.8809,-43.8034,13.3051,-1.1574,2.27948,-2.48112
-80.9764,-69.6715,-43.8594,10.9303,4.25487,4.91009,-2.76226
-84.5151,-71.1169,-44.0425,17.2498,-2.71692,-9.42478,0.747982
-84.5036,-69.192,-43.5395,15.476,-2.81266,9.54196,-4.76489
-84.5329,-69.8718,-45.5782,15.3701,5.89724,3.77317,1.12555
-80.9719,-72.0796,-43.3856,14.0517,-8.88214,1.28439,-3.1952
-80.1141,-62.3454,-48.8168,16.8234,-0.502196,2.47571,2.15738
-80.9681,-65.521,-49.0508,13.7067,-16.1045,6.41699,-8.53853
-80.8288,-67.5241,-49.0183,22.3966,-6.38751,-13.6688,5.07281
-80.0136,-66.3934,-47.5768,12.6929,-13.0662,-2.57778,-3.33563
-81.5989,-63.6254,-49.0355,15.5715,-1.66881,-8.70644,-2.6569
-82.933,-59.929,-49.0527,12.4428,2.25272,0.074677,7.50163
-83.3864,-62.5673,-49.0546,15.4231,6.26379,5.30838,-4.05485
-84.545,-64.1208,-49.0387,14.3361,3.34668,-6.41045,9.22337
-84.5494,-66.0927,-49.0228,12.9818,1.39512,-15.0222,-2.47153
