x,y,z,absv,wx,wy,wz
54.0762,-95.8581,-31.5606,18.0002,-7.03313,-10.4348,0.123011
53.9319,-96.0648,-49.0317,18.4969,-27.32,28.8694,28.9628
54.0743,-98.5238,-38.0206,22.6658,6.13975,9.47773,-7.54078
53.9103,-96.3204,-42.304,14.881,-12.1898,8.59068,23.6771
54.0324,-94.6347,-43.2534,14.6653,3.4539,-17.2963,-11.2902
54.0629,-99.0236,-49.0164,20.3187,-22.873,-3.8191,-7.28716
54.0247,-96.1793,-40.2475,29.2855,-2.2754,29.9311,3.52776
54.04,-99.0668,-45.5197,20.7075,-1.20916,-12.2147,-6.64309
54.1029,-96.9779,-33.4104,27.1848,-7.89306,35.4789,-30.6257
53.9987,-97.755,-44.059,17.3583,-22.046,6.99746,18.1884
54.0476,-97.8904,-41.1886,14.7631,-11.2202,6.52952,17.1484
54.0311,-99.0465,-36.0328,14.0202,36.83,39.0604,-16.1433
53.9878,-93.953,-39.9404,8.33101,19.449,0.995346,-3.56592
54.0209,-97.3582,-47.5176,15.9908,15.8756,47.9234,-0.391442
53.9713,-92.0797,-40.3511,21.0348,-8.2516,-2.77659,8.69019
55.5044,-97.4797,-28.769,22.3205,-12.6834,9.46577,7.42642
54.0794,-94.608,-27.5411,12.3586,18.3542,5.06184,15.9694
54.0807,-99.0172,-19.4799,15.9947,17.1899,-20.3681,2.59109
55.1763,-96.164,-26.9733,15.7604,17.5042,-2.49901,15.8987
54.0266,-96.2664,-28.5827,15.7788,-8.24139,4.87108,-3.18716
54.0769,-99.0707,-25.8496,14.3715,19.1679,-17.8163,-18.7146
54.0215,-96.9029,-36.9466,19.4722,-9.43348,3.57761,-3.08733
54.1048,-99.0268,-22.6581,15.6714,-33.4784,-12.5981,-7.85545
53.9904,-94.1171,-36.4862,14.5134,-12.0798,-12.638,2.07615
54.1055,-94.7936,-33.2215,19.3029,9.05968,6.36268,-8.52965
54.0457,-96.033,-25.346,15.0109,19.1175,3.20276,6.5999
53.9656,-96.0909,-45.8828,10.295,-21.8091,31.5109,21.3228
54.1176,-99.0261,-29.1614,17.7907,2.34317,-1.81154,7.05923
55.3773,-99.0414,-27.5901,21.8826,20.6782,11.1748,-21.5322
54.0228,-97.6876,-27.2314,16.7593,-8.71775,-28.2339,45.3238
54.1354,-97.3881,-30.2754,16.9026,-25.4082,-9.27021,12.4664
54.1207,-97.0256,-15.5189,17.121,3.76635,1.27438,1.58757
54.0959,-98.9575,-17.5023,16.0928,-10.4441,17.0269,-5.79306
54.1048,-99.0147,-15.5259,17.7934,1.56412,-3.89796,-2.06516
54.3942,-94.4668,-18.5038,15.9009,-10.1901,-11.1746,-10.3427
54.1182,-97.4574,-23.9121,21.4524,-12.2131,9.89364,7.65832
55.2482,-99.0528,-21.0467,18.3039,0.282599,-4.95245,12.4402
54.0896,-95.7055,-16.9936,18.4836,-1.76554,3.10861,-5.34527
54.0972,-94.9545,-15.1673,16.3774,7.06227,-2.37556,1.37948
55.837,-95.7061,-19.1066,17.9402,-9.17579,5.96225,3.72614
55.2336,-97.5458,-25.5711,15.3894,-1.52235,-7.35298,-32.5553
54.1125,-95.8829,-22.6721,18.8498,4.77539,6.68589,20.3247
55.4777,-95.7341,-21.2591,18.5902,-2.55231,9.63683,1.35197
54.0254,-97.5515,-20.8045,15.2121,3.37429,-0.144854,-6.07473
54.1048,-92.9648,-15.1679,15.4427,-3.30855,9.90331,-3.56963
55.7989,-93.9651,-20.1679,16.6772,-4.56427,-3.97418,2.11742
54.1023,-97.2526,-18.5897,19.9351,4.68751,12.8741,-3.3124
