x,y,z,absv,wx,wy,wz
18.0663,-94.1647,-47.1151,14.0716,-4.89613,9.89608,7.62629
18.0091,-93.1778,-48.818,16.7691,7.2484,-14.5922,-6.06259
17.9945,-96.6683,-41.7679,20.75,21.6839,6.92258,-1.22386
19.6497,-96.2517,-49.0304,6.76291,-3.40901,8.20561,6.88026
19.5797,-95.3183,-46.7196,15.7309,-1.39053,-6.9161,-0.855664
18.0441,-99.105,-49.0565,15.2495,5.10855,3.87239,-8.942
18.0854,-95.3984,-43.4473,14.2624,-3.05187,6.97596,-6.95012
18.004,-97.17,-49.0889,12.9396,13.2492,1.25406,5.01939
19.6262,-96.3923,-44.1919,18.3147,-11.6957,-20.5909,-1.02619
18.0949,-95.0931,-49.0381,16.522,-17.0596,4.22097,14.834
18.0301,-96.1748,-47.4248,15.5579,-20.7109,-1.81641,-5.28722
18.0243,-98.1187,-47.3765,16.7426,-1.03674,1.03833,7.14981
19.6382,-94.1673,-48.2833,19.8047,18.5894,7.50113,-21.3348
19.7476,-97.1789,-47.2671,15.119,8.47374,9.13702,-9.15067
18.0581,-92.8364,-40.5845,12.95,-12.9182,16.1663,28.0629
18.074,-98.6777,-42.1857,13.054,-3.8121,0.892883,-7.65615
18.0873,-95.5898,-40.1222,19.17,-0.557702,-18.2072,3.00236
18.0828,-98.9746,-38.0549,15.4568,18.7697,4.06435,-6.64552
18.1967,-95.7023,-38.0734,21.1955,14.2192,-9.46054,12.7421
19.4526,-97.1026,-40.568,12.2604,1.30073,-5.67236,-7.57996
18.0422,-99.0478,-40.044,15.2238,5.68893,-3.28836,2.14853
19.2662,-95.2203,-41.8849,18.1103,-10.1617,-2.88874,1.25167
19.7622,-99.0687,-39.0768,16.315,-15.2916,-4.28259,-6.84735
18.0485,-93.7921,-42.3046,14.4307,-2.58343,-16.2919,-0.314747
18.0676,-93.8811,-38.8212,14.4898,10.9565,5.81801,1.08347
18.0854,-96.2193,-36.0811,16.8698,-7.5831,7.71934,-3.81393
18.1185,-95.1351,-45.4052,17.2899,7.96493,9.95186,6.24471
18.0472,-97.072,-45.671,13.9592,2.75267,-20.6062,7.67467
18.0199,-97.3417,-43.6985,14.9103,10.2705,-13.0809,3.31609
19.5702,-95.9103,-34.8004,13.4288,-8.28502,-8.45373,6.30781
18.0924,-97.3207,-39.1487,10.632,17.8453,-2.78328,6.13041
19.4341,-93.2052,-31.8404,14.4871,-5.23949,-4.13495,-2.53755
19.6611,-97.7092,-30.7727,18.3475,2.92639,3.11495,-0.156356
18.1166,-97.5541,-32.0604,14.4432,-4.61179,3.77262,-1.57302
19.553,-94.6124,-33.3099,15.0352,3.05797,11.4775,-7.19026
18.0816,-94.6385,-34.7369,14.4348,1.06105,-2.66389,1.73907
19.6904,-99.0236,-32.276,18.4285,-1.98086,3.01495,4.20276
19.6567,-97.4574,-33.5757,18.8527,7.82841,-14.1697,1.49255
18.0867,-98.9848,-33.4307,13.6239,1.8436,2.91316,-0.362638
21.2146,-99.0236,-30.802,20.2877,5.82964,-7.78223,-9.9693
19.6459,-97.465,-37.9367,12.2957,-5.84017,1.31156,-9.12493
19.726,-94.2277,-35.7715,17.6191,-2.0695,-7.04971,-12.0488
19.8201,-95.8149,-36.8874,17.8081,0.991945,-9.44715,0.109365
18.072,-98.1588,-35.7238,16.0556,1.88217,7.27077,1.32641
