x,y,z,absv,wx,wy,wz
-15.3326,-94.2964,-47.3059,14.4559,-20.9762,-2.20325,-14.9726
-15.3422,-93.2923,-49.066,15.5296,-35.583,-1.35231,19.4354
-15.3097,-97.5121,-43.8466,17.5549,-1.78777,7.12884,15.976
-13.6609,-96.1805,-48.8759,11.4186,10.4734,17.2662,13.0734
-12.6015,-95.0785,-47.592,14.9312,0.408919,2.21054,-13.1782
-13.5916,-99.0058,-49.0533,13.2038,-41.9464,-1.4628,10.6967
-15.3809,-96.2276,-45.3054,22.4202,-1.89157,3.37644,0.540801
-15.2824,-97.2978,-49.0565,12.939,0.135547,0.737693,-4.45369
-13.9184,-97.5305,-45.3181,17.0068,-7.34266,0.439544,11.3604
-15.3403,-95.2203,-49.0489,13.5422,7.08685,8.6657,-21.116
-15.346,-96.2537,-47.4127,15.4708,-1.1461,4.6927,-0.593823
-15.353,-99.0618,-48.2305,14.7954,7.48077,0.315352,12.6557
-13.6233,-94.2309,-49.052,14.4607,1.81456,14.2586,-35.9156
-13.2132,-97.1878,-47.2391,13.2274,-15.7594,-7.65376,-15.1433
-15.3422,-93.0322,-43.4505,17.7862,-9.26375,12.5983,1.94647
-13.8478,-98.857,-43.729,14.7487,-16.0839,-2.97112,2.3514
-15.3282,-95.7367,-42.9863,12.7812,14.2043,7.50535,-6.1465
-15.3034,-98.9219,-40.6042,18.594,4.2652,9.49595,-4.50178
-14.003,-95.605,-41.5612,19.1088,0.544465,-1.88191,3.17392
-13.664,-97.0892,-42.833,17.4069,-6.02492,2.03077,-5.87097
-15.3746,-99.042,-42.5717,16.414,20.4034,-7.68994,2.83246
-13.3652,-95.9065,-44.3827,10.3448,7.41498,9.63394,6.6723
-13.6036,-98.7801,-41.7838,18.1161,-0.74439,-5.48537,-9.04967
-14.787,-94.5806,-44.4736,23.3222,-13.1206,-3.62651,-2.87176
-14.4417,-93.6993,-41.8302,13.8777,-18.8342,9.16357,-4.18724
-15.3174,-96.5792,-39.8672,13.7816,-11.3288,4.66108,7.57649
-13.9903,-95.3768,-46.3266,12.7211,16.5425,2.24547,-10.2705
-15.3593,-97.9814,-46.5854,15.0125,-3.95103,-6.52296,-7.48129
-15.3174,-99.0897,-44.9906,11.6557,17.7905,4.66504,-15.8068
-13.7276,-96.0158,-38.8256,13.5829,1.74823,5.49407,-0.617265
-15.2996,-97.2749,-41.712,20.8524,6.31712,-5.27415,14.3447
-12.7706,-91.922,-36.4951,14.0387,-0.918015,4.6372,6.88216
-13.4936,-97.2641,-35.2233,20.46,-1.10227,1.96552,4.60387
