x,y,z,absv,wx,wy,wz
48.2279,-96.2009,-33.797,15.6775,3.91053,0.493542,-9.79539
48.1904,-96.6873,-49.0622,16.5974,-17.4732,2.99921,1.7655
48.1936,-98.6154,-38.9191,19.2387,-4.71353,1.92085,2.38376
48.1726,-96.9582,-42.8947,14.983,5.90887,-15.558,-15.6752
48.1917,-95.0137,-44.5201,14.7102,1.52417,-2.02776,2.33161
48.2852,-98.8665,-49.0355,16.169,15.0178,4.69876,-7.02323
48.2133,-96.4482,-41.0042,12.9861,-1.16284,4.83564,1.13651
48.2775,-99.0923,-46.0697,14.1948,8.30193,1.13543,-0.813509
48.2941,-97.3124,-35.4408,19.8407,-30.8235,-5.37197,3.50421
48.2025,-97.7569,-44.6568,13.7731,-7.90699,-0.0916842,5.86137
48.219,-98.3228,-41.45,13.8419,-8.99598,0.0309449,12.5451
48.2508,-99.0058,-36.9892,21.2011,-6.33976,12.0586,-2.90771
48.2324,-94.5196,-41.2649,15.2555,-6.52512,-7.27926,-10.6347
48.2508,-97.678,-47.4006,13.7306,6.75635,-4.07832,-5.62648
48.1465,-92.5388,-41.4926,19.6184,0.611584,0.412235,-16.8691
49.7935,-97.4434,-31.3126,14.081,1.45684,4.39789,-8.27704
48.2794,-94.5336,-30.5851,13.8367,10.4089,-23.3618,-17.689
48.2731,-99.0376,-22.7471,14.5514,5.12282,7.58255,9.17861
49.5366,-96.4451,-29.5365,15.0358,-2.73959,13.7122,5.04304
48.2159,-96.4279,-30.9463,13.1651,-22.2768,-15.7143,-13.4386
48.2654,-99.0497,-27.6378,13.82,4.15698,-7.91967,-15.3357
48.2813,-96.8552,-37.9907,13.2964,2.47738,4.91021,18.5665
48.24,-99.0459,-25.3975,14.19,0.0189025,-4.09064,22.0926
48.186,-94.6633,-37.8591,21.1826,-11.3642,28.8633,3.84664
48.2159,-95.2286,-35.4681,14.5363,-5.6737,-3.7305,4.75917
48.2527,-96.1831,-28.0644,17.5418,2.69384,-4.44855,-20.0036
48.2407,-96.3026,-46.0055,14.9077,-9.92377,25.7464,22.2457
48.2693,-99.0217,-31.0391,14.8161,8.90961,-1.22502,1.56354
49.7464,-99.0726,-29.7635,14.0379,17.3887,12.847,2.34118
48.2267,-97.9063,-29.4253,17.3686,4.14094,-18.878,-8.94397
48.2292,-97.6533,-32.4712,12.7552,-17.2535,-9.64762,-5.05303
49.0654,-97.1903,-19.4863,18.2088,5.97336,6.24353,-1.30245
49.6988,-99.0039,-21.3755,14.5461,-8.257,-3.7202,-0.570229
48.3023,-99.0039,-19.9587,15.0476,-1.56305,1.9661,1.4384
48.2972,-94.2875,-22.0521,12.7997,2.7306,3.80371,1.21936
48.3011,-97.4199,-26.4912,16.424,-0.772511,-13.7026,5.5232
49.7108,-99.0306,-24.1028,12.7006,-3.1043,10.7342,-2.07692
48.523,-95.7449,-20.7428,15.2114,0.316123,-4.98847,-6.45883
48.3646,-94.8,-18.9871,14.5492,-1.1764,0.316874,-2.19688
49.9887,-95.3183,-22.1398,14.1995,3.24032,-1.70751,4.87444
49.5576,-97.6431,-28.0059,14.3615,0.0156932,4.80872,1.89261
48.2839,-95.6756,-25.5775,18.0716,-1.20265,4.06579,-8.88492
49.6193,-95.5516,-24.12,13.3771,6.69986,-15.9154,2.53636
48.2585,-97.582,-24.0888,14.5538,-3.90384,5.86817,-9.83673
48.2877,-92.7995,-19.0876,15.8306,1.32441,-10.4778,1.17763
49.8558,-93.6853,-23.2431,18.1785,6.75477,-0.664518,-4.43562
48.2903,-97.5998,-21.3978,14.965,-0.316679,6.26924,0.797545
48.1783,-90.5993,-49.0559,20.0602,-11.9835,-4.68164,-9.30514
48.2006,-93.3998,-45.8065,15.6593,22.133,-32.4127,-19.4533
48.1434,-83.8728,-49.0171,15.5293,0.170701,7.91434,15.0878
48.2515,-86.8456,-41.9816,17.5207,-10.449,-5.14323,-27.7518
48.1624,-93.539,-49.0228,19.4717,8.00817,9.10336,-17.7892
48.1809,-86.7884,-36.5339,14.7015,-0.052104,-25.4756,-7.11345
48.1484,-91.9983,-47.6486,15.7949,9.24074,16.9271,-14.6884
48.1446,-89.3771,-38.5369,17.0825,14.4083,-20.6975,0.515755
48.1815,-89.9482,-33.5395,14.8915,0.491078,-2.33807,8.60234
49.2059,-90.4193,-47.4172,14.1678,16.9615,-13.6148,4.56414
48.1841,-87.7079,-49.1423,12.8056,-0.265061,-6.83372,11.8154
49.5029,-83.5257,-47.6423,20.0122,9.47349,-21.1085,-29.6799
48.2095,-90.1351,-36.731,19.152,9.76107,-5.69058,4.09744
48.261,-81.906,-47.468,20.2021,-18.5077,-15.4783,7.07708
48.2095,-92.2119,-44.2288,9.73926,6.49614,12.7566,-0.717099
48.2483,-86.8488,-47.4032,14.0459,-6.62698,47.136,-4.33813
48.1459,-88.0176,-45.9165,14.3209,7.12435,-18.2287,10.2232
48.2426,-92.149,-35.3397,15.908,2.9441,-33.7539,-23.9605
48.2674,-92.189,-27.8603,17.5313,6.84482,13.1414,9.03515
49.164,-88.3018,-33.6317,12.6786,4.3203,-18.9412,-1.28782
48.2546,-84.9322,-47.351,8.35332,1.63363,20.9834,20.0487
48.2794,-91.4107,-39.501,19.753,25.6682,6.38532,-11.0405
48.1669,-88.7635,-41.8385,15.8929,10.0003,-4.04387,21.7019
48.2597,-91.1233,-30.8382,20.9722,-4.54465,7.99451,-13.3317
48.2464,-90.5764,-25.7905,16.47,2.26647,13.7966,-10.7527
48.8206,-92.3181,-24.9549,18.1503,8.50163,0.526272,-12.8266
