x,y,z,absv,wx,wy,wz
-99.0255,-95.1523,-47.1049,6.55857,2.66971,-4.88822,-4.40225
-98.8939,-93.5829,-49.0171,6.9217,5.58535,-6.25162,-7.30879
-99.0185,-97.0549,-47.7612,6.60493,5.22502,2.57331,-0.396866
-97.5044,-97.273,-49.0342,5.83208,-5.2921,-1.38254,-6.4291
-95.2146,-95.3106,-49.0209,5.20786,-1.29182,0.731801,-4.91694
-93.5562,-99.0052,-49.0336,6.9762,-1.94594,-5.59814,-5.28157
-97.17,-96.1118,-47.47,7.39465,-0.0191673,1.66,1.82476
-95.565,-99.0319,-49.0323,5.99562,4.0877,4.32477,0.50509
-96.0991,-97.7842,-47.4273,1.65655,-2.26655,-0.447146,-0.524194
-99.0141,-95.5554,-49.0374,5.34508,-1.15811,3.51641,2.06384
-99.042,-98.553,-49.0514,6.57749,-2.52282,1.03222,1.65431
-97.3588,-99.056,-48.1942,5.96198,3.26054,0.754356,-2.50916
-97.1471,-94.8674,-49.019,6.95322,7.35412,4.39045,5.72587
-94.7549,-97.2336,-49.0005,7.47741,0.413777,-7.63427,-1.32814
-97.6183,-93.7813,-47.3504,6.31394,8.43467,2.3718,0.839231
-95.4289,-99.0268,-45.5559,7.64659,3.34204,-1.58224,-0.214691
-97.2698,-95.0137,-45.8211,7.16877,-3.07288,4.59719,-3.04523
-99.0274,-97.2793,-44.0819,3.62712,-1.02511,4.42858,7.23953
-95.5421,-95.2648,-44.8959,4.27945,5.58795,0.526195,-3.11296
-96.4247,-96.8247,-45.7346,6.01373,-4.40016,1.02195,-1.78386
-99.0096,-99.0141,-45.1451,5.29234,-9.49092,-3.05396,-8.32087
-93.7648,-95.7182,-45.6341,4.43067,-1.57852,5.15953,-0.218179
-97.2501,-98.0831,-44.4317,1.88571,0.684585,0.268234,1.60814
-95.8645,-94.6194,-47.2766,7.0276,4.62004,-2.51547,0.891052
-94.498,-93.8761,-45.8446,7.61458,-1.48966,3.92355,1.88847
-99.035,-95.6381,-45.1928,1.45605,-4.1304,0.197229,6.095
-94.8744,-96.2886,-47.1603,5.01854,3.18735,-6.24949,-0.52381
