x,y,z,absv,wx,wy,wz
-58.4524,-94.7739,-47.0172,14.3255,0.980887,-10.0755,-8.29647
-58.4607,-93.6624,-49.0527,14.3462,5.15344,-9.74409,-5.60189
-58.3723,-97.3309,-46.1848,13.672,-6.53542,-7.04916,3.61279
-56.7565,-96.6746,-49.0298,19.8504,16.3877,10.1732,3.25269
-55.3709,-95.2852,-49.0584,17.6461,0.604737,-4.52966,1.84974
-53.9217,-99.0185,-49.0094,13.5795,1.94597,3.71414,-10.1119
-57.0961,-96.1665,-47.1361,15.779,5.36481,-3.51549,-0.690622
-55.8923,-99.0204,-49.0381,12.3522,5.49311,6.6856,14.0946
-56.6815,-98.0621,-47.5119,18.4711,2.57174,17.6025,1.26989
-58.4067,-95.6114,-49.0152,11.7888,1.86443,-3.35441,-9.69343
-58.4009,-97.3639,-48.172,16.6082,1.49029,0.864516,7.14765
-57.8655,-99.0369,-49.0387,14.2076,8.14912,16.2415,-2.66716
-56.9441,-94.5425,-48.2337,14.276,-7.2165,4.74807,16.7325
-54.8959,-97.3137,-49.0387,10.7606,3.27257,8.69445,-18.6535
-57.2016,-93.5613,-46.1511,11.6668,-8.02884,-1.80681,3.87483
-55.1102,-99.023,-45.3016,15.3991,9.03503,10.8278,19.1531
-57.3606,-95.3748,-45.3461,9.96651,0.583755,5.14672,4.49968
-58.3691,-97.7048,-42.8826,14.6297,-5.01928,-10.8478,-7.92145
-55.6462,-95.593,-44.3916,13.2524,12.5875,-12.5271,-0.418805
-55.7295,-97.1852,-45.7117,8.5383,3.16205,-3.00414,-11.3765
-58.3933,-99.0045,-44.3948,14.0075,0.158076,11.6008,9.45218
-54.0896,-95.7036,-45.6259,15.0498,8.54861,0.239338,-8.397
-56.4837,-99.0357,-43.8587,16.7289,-7.72625,-11.5624,-8.3034
-55.7067,-94.7797,-46.2503,15.1098,7.44457,-0.914046,-4.46017
-54.5977,-93.9606,-44.8285,18.097,-6.07636,1.09987,-7.59183
-58.4079,-95.8893,-43.7665,15.9412,0.91776,-2.48598,-1.85932
-55.1681,-96.2899,-47.3816,18.4191,0.91206,-3.99295,1.27639
-58.4175,-99.0484,-47.1406,15.2232,-3.5848,1.34141,5.9916
-56.9982,-99.0013,-45.7982,13.3834,0.498126,-8.76395,-10.2362
-56.7025,-96.1672,-42.805,15.4005,-2.13888,5.49363,-2.69579
-57.3002,-97.3525,-44.5188,12.554,7.21127,8.51516,-8.31703
-54.1653,-92.6876,-40.678,14.3515,0.215111,-3.57206,-1.51206
-55.6685,-97.004,-40.0586,12.8268,-4.80928,0.847411,0.764624
-57.1686,-97.3932,-41.3253,12.3538,-3.81754,-3.68347,-1.85596
-55.4587,-94.0032,-41.5047,11.6058,6.60195,-0.406981,-1.07086
-58.3768,-94.1113,-42.655,14.2039,-5.81359,-3.9582,-3.83137
-56.0265,-99.0172,-41.3279,14.4607,7.48703,4.896,10.2398
-54.9811,-96.136,-41.7056,13.5122,-4.47628,1.20483,2.12845
-58.3227,-99.0102,-41.373,16.3018,-2.48519,1.33542,-4.95954
-54.3369,-97.9566,-41.1899,15.0392,-4.60184,-0.0624561,-5.47996
-54.3592,-97.0924,-44.2492,14.8777,-3.39676,4.03784,-2.45619
-56.4799,-94.248,-43.1866,12.8368,2.23439,5.04936,0.772643
-54.426,-94.8026,-43.0492,14.321,-5.65142,-3.04378,5.99826
-55.5063,-97.7219,-42.7713,16.5766,0.522191,-5.05806,2.86722
-58.3895,-95.9039,-41.7978,15.3832,-5.53974,3.26218,5.08523
-53.2381,-93.1893,-42.3606,13.9033,-2.5721,5.42247,-4.81096
-56.6707,-95.4766,-40.9133,14.8697,-1.74817,-0.553635,7.41735
-58.4022,-91.6708,-49.0393,14.7908,-3.65615,-1.48709,-2.03926
-54.901,-93.3629,-49.0311,13.5301,1.81829,8.25424,-5.42748
-58.4779,-89.318,-49.0349,14.7163,4.58669,-1.90167,2.59478
-58.4467,-90.5007,-47.4604,12.8469,7.87286,1.9632,-2.56503
-56.7724,-92.7613,-49.0495,16.4353,4.49349,4.4468,13.0187
-56.1747,-87.465,-47.4134,11.3977,-5.02478,4.48546,0.876019
-58.4391,-92.6698,-47.3517,15.5019,9.39093,1.40911,-1.77873
-56.0532,-89.7726,-47.3002,12.2365,-2.86022,-0.552726,3.97351
-57.3225,-90.2407,-45.8828,12.0651,-5.51177,1.28198,7.68092
-55.3773,-91.4794,-48.7659,14.4392,-3.16989,-1.15061,3.78651
-56.9225,-90.3958,-49.0546,14.7128,0.704501,1.91981,-8.62643
-56.7565,-88.4087,-49.0349,15.3956,0.820168,3.0969,-4.74366
-54.2619,-90.5993,-47.4318,14.6432,-1.49697,-5.51705,-2.96429
-58.3978,-87.4771,-48.4817,18.88,-7.70078,-0.00508344,-3.89617
-55.5159,-92.9375,-46.9542,13.0563,-11.1751,2.95269,4.66355
-55.1674,-89.5615,-49.0552,14.9621,0.852459,-3.41567,-0.111425
