x,y,z,absv,wx,wy,wz
-72.8751,-95.1358,-47.131,12.4653,5.33379,-5.76379,2.09888
-72.9024,-93.7158,-49.0215,12.411,-8.34435,7.48277,-1.86131
-72.8904,-97.128,-47.152,13.4691,-6.15279,0.12248,-5.48055
-71.162,-96.6505,-49.0222,12.6866,8.16476,4.17965,-4.6716
-69.6142,-95.3933,-49.0419,12.8008,-7.986,-1.85758,6.47555
-67.6983,-99.021,-49.0145,19.1168,4.60223,-2.13119,-2.08398
-71.197,-96.1818,-47.0846,12.6894,-0.936717,2.07148,1.41654
-69.6327,-99.0675,-49.0489,12.8612,-0.728773,-0.00382785,3.71571
-70.4746,-97.9286,-47.6842,14.1187,-1.1261,0.0815862,-1.99532
-72.8954,-95.6979,-49.0298,13.9938,-7.28677,0.280945,2.46553
-72.9037,-97.6507,-49.047,13.8922,3.19736,-20.1837,-2.13349
-71.5645,-99.0446,-49.026,16.0542,8.71827,2.69394,-3.91916
-71.3299,-94.7231,-48.3984,12.5928,-7.05151,0.339197,-0.0690183
-68.8474,-97.2895,-49.0457,10.2056,-0.879508,1.26706,0.437005
-71.5461,-93.7584,-46.6808,13.7626,-11.1572,2.21301,-1.7015
-69.5583,-99.0427,-45.5025,13.8023,4.12321,-5.53998,-1.75966
-71.5493,-95.2776,-45.3842,14.5347,1.96319,-2.0623,-1.60927
-72.5234,-97.8167,-43.5268,16.8501,-3.16376,-8.00211,5.3824
-69.7828,-95.572,-44.5766,12.4959,3.7262,-0.773542,-3.67979
-70.0683,-97.1464,-45.7454,13.6652,0.638461,-5.75536,-2.2644
-72.9018,-99.0058,-45.0879,15.4237,-2.24452,-2.99518,-10.0155
-68.207,-95.6292,-45.8974,15.1238,-3.81943,-0.312627,5.10606
-71.1156,-99.0325,-44.279,15.241,-1.968,4.56994,0.786045
-69.9551,-94.8261,-46.4182,13.875,-1.92197,2.28069,-3.66525
-68.6432,-93.7457,-45.4707,10.6051,-4.0985,-2.56059,3.96615
-72.8846,-95.9631,-44.1175,13.1705,6.01397,7.66785,-0.657993
-69.2766,-96.3802,-47.3701,12.56,3.49516,1.93057,0.398308
-72.8834,-99.0433,-47.566,13.8454,-6.88679,-3.37046,8.31758
-71.3559,-99.0185,-46.3044,13.9721,5.30458,7.68019,1.46078
-71.1092,-96.3439,-43.3392,12.6848,-2.94145,5.59123,-0.833357
