x,y,z,absv,wx,wy,wz
45.6399,-96.1138,-33.9312,10.7222,6.53649,-3.51099,-9.81317
45.5794,-96.7611,-49.0699,17.7418,5.70742,15.4491,-4.669
45.5909,-98.7222,-39.0043,17.4761,2.63131,9.65903,0.230193
45.5712,-96.9385,-42.868,16.4764,-9.42092,-9.31343,-22.5936
45.5635,-95.0556,-44.501,12.9231,10.2664,5.81963,1.83804
45.6704,-99.0191,-49.0298,20.6286,9.88741,-1.01887,-19.0982
45.6252,-96.4355,-40.9616,23.556,-5.44476,-0.840504,5.32916
45.6672,-99.0993,-46.0405,13.1202,10.3189,-11.0282,-15.6296
45.6945,-97.2323,-35.58,15.5137,-6.56636,-9.98276,2.21855
45.5896,-97.7289,-44.6498,15.1275,-3.47521,-11.0607,-24.1984
45.6214,-98.3184,-41.4481,16.4394,21.7149,24.8204,7.28273
45.6278,-98.7508,-37.0509,13.969,-6.90848,-5.46758,1.06793
45.6252,-94.51,-41.3018,19.4465,5.48785,9.77664,0.149312
45.6335,-97.7245,-47.4013,16.0232,-8.88575,-6.1202,3.49213
45.5343,-92.5305,-41.476,14.7364,2.04108,8.30117,11.2037
47.1832,-97.439,-31.462,16.8492,-27.873,-4.40884,-14.1025
45.7174,-94.4153,-30.9266,3.44678,-6.51299,14.6316,-15.866
45.6469,-99.0007,-23.5865,17.0523,2.58927,-1.9277,10.0482
46.967,-96.4431,-29.7057,18.7436,-0.783251,-4.7641,7.17017
45.6252,-96.3503,-31.1072,19.9425,15.0193,19.6469,22.8334
45.6564,-99.035,-27.943,13.6922,-1.82714,8.02794,5.02729
45.6901,-96.7535,-37.9545,17.6187,-9.56635,1.84157,17.7535
45.6545,-99.0516,-25.6118,16.3276,-6.72835,-2.33533,10.7591
45.5527,-94.7135,-37.8724,13.6819,2.07432,-2.3071,-4.427
45.5915,-95.2483,-35.6824,15.731,25.6146,-8.9758,-3.38294
45.6208,-96.2346,-28.3226,17.6938,3.69723,9.49442,6.62436
45.6093,-96.3198,-46.0265,13.7055,-13.5238,10.2985,15.9924
45.6297,-99.0033,-31.1555,12.4304,-3.27341,-5.493,-12.4845
47.1507,-99.0611,-29.9321,21.6355,6.32467,-1.49951,5.56054
45.6322,-97.8625,-29.5454,16.6135,-8.56333,-4.08424,-6.43843
45.6259,-97.5998,-32.6212,13.5057,-11.0471,17.5615,1.30578
46.3037,-97.3003,-20.0497,15.5563,-6.54848,-2.94763,2.39645
47.07,-99.0179,-22.2181,15.5453,-4.56781,-5.13382,-1.75423
45.6697,-99.0191,-20.8121,15.3016,-3.63619,5.02301,13.8498
45.6812,-94.1794,-22.3669,15.0501,2.38227,-4.97501,-5.94527
45.6697,-97.4256,-26.7513,15.935,4.01732,6.77763,-6.29271
47.3364,-99.0376,-24.548,20.7363,-2.92563,10.5538,1.74825
45.8421,-95.8371,-21.3011,12.9462,0.57235,-0.211223,-2.70339
45.6933,-95.495,-19.3419,18.1868,-11.2686,5.39685,1.38069
47.5017,-95.2089,-22.536,12.9097,2.35054,-7.03519,1.08848
47.0166,-97.645,-28.1662,15.5206,-0.809097,4.01241,-2.21048
45.6647,-95.7042,-25.781,16.6235,4.97869,-6.35028,-14.4146
47.1342,-95.3539,-24.4958,19.0564,2.66244,6.59423,0.755294
45.6475,-97.3334,-24.6637,11.3679,4.60582,10.6492,7.93144
45.6888,-93.3317,-19.3852,19.6205,9.96329,2.65196,-15.3092
47.2684,-93.5359,-23.6876,16.299,7.63665,-10.5754,-5.51314
45.6761,-97.5947,-22.192,14.1839,-4.88058,2.9124,-5.24916
45.5483,-90.6298,-49.0654,22.0672,20.0955,-0.347652,-7.69639
45.5801,-93.3603,-45.8376,15.6286,11.1585,8.66042,12.5416
45.5375,-83.7546,-49.0393,15.2626,12.6981,6.42301,6.41762
45.6182,-86.7776,-42.0541,11.6472,-21.8868,6.33307,17.5767
45.5343,-93.63,-49.0463,18.385,17.8337,-18.2428,-24.4552
45.5883,-86.7929,-36.5256,16.6636,19.6742,11.95,12.3508
45.5381,-91.9716,-47.6156,21.281,-5.7505,21.6865,14.3938
45.5464,-89.1526,-38.6094,18.2074,-27.9061,7.95664,8.5234
45.5852,-89.6919,-33.6151,10.9891,10.1308,-15.6153,5.66469
