x,y,z,absv,wx,wy,wz
-3.65828,-94.2023,-47.2544,11.649,4.28912,-13.9136,-8.30918
-3.73014,-92.8936,-48.8288,12.5456,-15.4912,-1.26272,4.50811
-3.69008,-97.5032,-42.7497,15.1664,-8.94018,0.848618,-1.74289
-2.34644,-96.0985,-49.0546,14.7675,-5.02404,-1.5894,-8.39755
-1.81992,-95.2877,-47.3415,17.2685,13.2216,9.97056,0.301006
-2.67011,-99.1088,-49.0819,9.78351,-1.35729,-17.0694,-11.853
-3.70534,-96.6021,-44.4762,13.5549,-0.91391,3.6659,6.34996
-3.69326,-97.4771,-49.0349,15.9868,5.04417,-3.30176,5.37549
-2.01832,-97.3398,-45.1413,12.3989,-1.22016,-9.40238,-4.44581
-3.7117,-94.8045,-49.0781,15.1452,4.27541,-4.67943,1.12268
-3.65447,-96.1557,-47.5698,12.9738,3.00884,-5.27139,5.49061
-3.70471,-99.0325,-47.4668,14.0562,1.31704,3.46718,9.75554
-1.9897,-93.8411,-49.0304,17.0249,-0.973531,10.562,-15.3647
-2.00688,-97.2476,-47.2302,8.4336,21.1634,-9.72572,2.05332
-3.65511,-92.9419,-43.1115,14.9926,-6.149,3.21523,-1.7153
-2.62751,-99.0821,-42.5265,14.2463,11.3802,-3.03277,7.03421
-3.61441,-95.5866,-42.3904,11.3644,-13.2292,14.4713,-3.30327
-3.64175,-99.0312,-38.8771,14.2534,-0.102048,-9.8174,4.90237
-2.51495,-95.3946,-40.7734,14.9101,4.54253,-0.266842,-5.42243
-1.97635,-97.1127,-41.848,16.6543,3.07179,0.967847,0.00171499
-3.64239,-98.9835,-40.8522,15.1162,-4.07991,2.15313,2.39064
-2.06665,-96.1271,-43.5554,10.8437,1.94112,0.386205,0.818796
-1.66922,-99.0427,-40.8083,14.2271,-2.19976,-6.63608,10.1766
-3.67355,-94.6309,-44.1131,13.8405,11.3453,-13.7047,-11.7337
-3.64811,-93.8843,-41.3743,17.4749,-9.30922,4.35357,18.7484
-3.61886,-96.3408,-38.9458,17.2074,31.1197,-8.0876,-8.79128
-3.058,-95.3806,-45.8255,21.9388,-2.73446,-1.61019,-10.0438
-3.65383,-97.5623,-46.1874,14.9037,1.70801,-11.5272,12.2064
-3.63475,-98.6694,-44.5111,17.0324,4.62882,13.2356,0.958622
-2.19319,-95.7443,-37.7109,17.8326,-2.46012,-3.009,-2.44556
-3.65956,-96.9989,-40.8268,15.8423,-17.2697,5.81295,-5.49494
-1.17513,-92.3455,-35.1241,14.1663,-1.36875,3.09095,7.94686
-1.87588,-97.2927,-33.9299,13.1941,-5.09437,4.22155,1.57439
-3.62776,-97.4008,-34.9372,16.2888,2.12432,2.69476,-7.0612
-2.0215,-94.2576,-36.3857,15.475,13.7661,14.6465,-14.8536
-3.63285,-94.3937,-37.5291,15.177,1.33645,12.8103,-4.15704
-1.99034,-99.0141,-34.9098,13.7683,13.6663,3.41345,-2.45456
-1.94964,-97.2673,-35.9857,16.5424,0.0778454,4.02334,-2.32341
-3.63603,-98.9829,-36.1403,12.7261,-1.35337,-5.14435,-4.81811
-0.281703,-98.9969,-33.7576,12.9473,-5.17321,2.84565,0.950124
-1.99161,-97.3665,-39.8195,17.0229,14.6042,-14.7535,-5.70539
-1.93311,-94.0191,-38.6431,15.6017,3.57418,9.31575,5.49878
-1.13062,-95.6693,-39.3814,17.0438,-2.50655,3.16654,-0.252375
-3.09425,-97.6641,-37.5615,15.4382,-3.30564,7.42822,8.89764
-3.65002,-96.1188,-36.4506,18.8626,-5.97969,0.133079,-5.79678
0.373907,-92.521,-36.4487,12.3449,-5.45524,6.3437,3.87304
-2.49842,-95.6744,-34.9054,15.1914,0.62525,-6.75271,0.283364
-3.6939,-90.6508,-49.0285,13.8095,15.109,11.5535,-5.33598
-2.17411,-93.3909,-46.2961,16.9547,2.66597,15.4479,3.28899
-3.67863,-89.2544,-47.6207,19.2606,6.97758,-0.583609,-5.37226
-3.71615,-90.5294,-46.1206,12.139,-5.41171,-0.0683266,8.51953
-2.18111,-91.8501,-49.0953,12.1314,3.01687,1.18144,-5.73584
-2.00878,-86.7954,-46.4303,13.6396,13.2368,9.50495,-13.2954
-3.63858,-92.2685,-46.967,24.4744,4.84027,-26.0357,-7.27927
-2.35916,-89.1418,-46.1467,13.7987,-10.3992,-14.5005,-9.26654
-3.189,-89.3485,-42.8101,14.6979,1.06615,-4.62275,-5.35883
-2.01641,-90.82,-45.217,11.1333,-2.2308,7.09577,-3.43728
-2.41638,-90.7303,-47.545,14.5449,-4.82148,-4.82927,1.72826
-3.67672,-87.8376,-48.9967,9.52332,11.1094,21.6864,-7.85311
-1.57765,-89.3479,-43.9268,21.4839,0.764016,9.48588,-2.22266
-3.70343,-85.8517,-49.0578,12.9235,-2.72994,4.33498,9.46726
-3.63412,-92.8688,-45.0854,16.9158,-24.1024,-1.53313,6.93757
-2.35025,-89.241,-49.0501,11.0895,-17.7586,7.32337,-0.723562
