x,y,z,absv,wx,wy,wz
-46.5371,-94.4687,-47.2525,12.9749,-7.77788,13.8331,8.18268
-46.5435,-93.5702,-49.0139,15.643,4.15641,10.8445,-4.85421
-46.5129,-97.3633,-46.0863,14.9719,3.122,-11.193,3.56572
-44.8717,-96.4622,-49.0298,14.9298,12.6036,-2.41218,-3.19019
-43.2464,-95.331,-49.047,18.565,5.24489,4.56144,7.89418
-42.2092,-99.0376,-48.9993,16.5097,15.7793,-0.38479,-2.09247
-45.4663,-96.0858,-47.1774,16.3578,-4.44664,-3.05116,-4.12879
-44.164,-99.049,-49.0565,17.6894,-16.1952,-7.3352,2.05637
-44.7502,-97.8561,-47.6207,13.8179,6.38683,-4.13962,-0.694765
-46.5473,-95.5135,-49.0349,13.8777,-2.7217,5.33228,2.51614
-46.5435,-97.3188,-48.2515,13.4428,3.22011,14.3936,6.02118
-46.1257,-99.0433,-49.0552,17.6825,-11.0857,3.60686,1.07106
-44.8208,-94.4375,-48.2419,9.50105,-5.54153,-6.44865,3.4094
-43.1567,-97.3391,-49.0171,16.5798,-5.82677,-8.79492,-1.76508
-45.5368,-93.4246,-45.9158,11.7828,-1.60823,-0.847248,-0.235698
-43.1325,-99.0261,-45.3003,18.5212,0.919334,1.54011,-1.33772
-46.3432,-95.441,-45.5292,16.3072,4.6402,-6.21307,-11.5177
-46.4926,-97.5064,-42.5214,17.1109,-0.12484,-1.61312,1.77155
-44.5022,-95.6998,-44.377,9.88841,4.73573,11.0283,-4.83713
-44.4355,-97.1121,-45.823,12.9673,-9.54119,4.10225,4.57758
-46.5174,-99.0045,-44.852,15.2048,5.78389,8.87386,-0.348797
-42.8311,-96.0025,-45.5044,15.3696,-7.09169,-2.12684,7.02658
-44.6962,-99.0153,-44.0476,20.488,-3.61022,-8.11471,1.79866
-44.281,-94.8814,-46.1842,18.063,2.60701,6.89579,-12.8553
-43.6533,-93.9225,-44.5957,18.157,-7.87318,2.63938,1.25227
-46.4913,-95.6985,-43.4511,15.4731,8.17822,-5.47578,8.61303
-43.5172,-96.2982,-47.358,14.4418,-9.2636,-9.6558,4.43931
-46.5428,-99.03,-47.1463,18.0507,4.80766,1.85408,0.98753
-44.9366,-99.0242,-46.0405,15.5589,5.40738,-0.810736,5.43065
-44.8132,-95.9821,-42.4356,12.3381,-2.67202,-2.29796,-4.19246
-45.6666,-97.3003,-44.293,16.6528,-0.204216,-3.98447,5.39946
-42.5151,-92.5102,-39.9671,12.8807,3.48243,-3.21629,1.74459
-44.0781,-97.198,-39.1487,19.1147,1.87802,-4.44978,1.97704
-45.5012,-97.3601,-40.5445,20.7702,2.62939,-6.86374,-1.66798
-44.3929,-94.3447,-41.2808,10.6495,-0.136776,-5.78155,5.26846
-46.5384,-94.0376,-42.0293,16.5026,-2.62119,2.82682,-6.60001
-44.5372,-99.0395,-40.8885,18.6006,0.782234,-0.651051,4.3535
-43.6578,-96.1169,-40.823,14.4796,4.14746,3.26957,4.57792
-46.4964,-99.03,-41.2605,17.5775,-10.8448,2.79615,5.44062
-42.917,-97.9337,-40.5902,18.7263,-3.48702,2.8422,-1.51093
-43.3513,-97.3353,-44.1671,15.8175,6.52752,6.28256,3.68647
-44.955,-94.1298,-43.1656,19.2142,4.45361,-6.07364,5.17416
-43.1389,-94.8452,-42.91,14.239,-0.741626,-8.04346,-6.8954
-44.2256,-97.8898,-42.4731,9.97738,-6.76296,8.51732,2.97235
-46.5091,-95.8906,-41.38,16.4027,7.07335,-5.88981,-0.489434
-41.7221,-93.312,-41.6064,14.057,3.98382,2.26772,-4.3919
-45.2806,-95.4791,-39.8736,15.9797,-5.62798,-3.03425,-1.30325
-46.5384,-91.583,-49.0342,14.361,2.41478,9.09557,-15.0634
