x,y,z,absv,wx,wy,wz
-21.9491,-94.0306,-47.3059,17.5997,5.20228,3.80052,-3.37956
-22.0012,-93.0284,-49.0438,13.6804,5.70303,-8.33308,7.06552
-21.9828,-97.3442,-44.3197,12.6007,15.9561,-1.13213,-0.937248
-20.1845,-95.8391,-48.7309,13.5869,6.12167,2.59407,9.58126
-18.8523,-94.6436,-47.9405,11.9074,-4.42997,-12.9662,-6.24884
-19.4309,-99.0719,-49.073,11.2482,-1.53702,9.14862,5.05123
-21.9828,-96.1163,-45.9031,12.0809,0.529209,2.21384,7.10928
-20.7491,-97.6386,-49.0349,12.8704,-11.2325,-2.33083,-2.73646
-20.6747,-97.556,-45.7594,14.8835,-1.16893,-3.35588,-0.826897
-21.9586,-94.999,-49.0393,13.7524,-5.23332,6.4093,-5.04667
-21.855,-96.5201,-47.828,12.3593,10.2238,6.52976,-7.13095
-22.0031,-99.0776,-49.0088,14.5602,10.5304,-0.826072,-1.34541
-20.2868,-93.9377,-49.0482,13.3266,0.860142,6.40177,-9.86641
-19.5015,-97.1083,-47.2448,16.3587,2.81676,9.29506,-7.57245
-21.9764,-92.6838,-44.4615,13.6884,-3.28583,2.8226,10.9081
-20.1164,-99.0357,-44.6288,15.3786,-10.5296,-0.497115,-5.49796
-21.9739,-95.4683,-43.7207,12.7024,2.89031,5.54901,-2.61078
-21.9325,-99.0249,-41.3005,16.2318,9.39055,-5.59769,2.72652
-20.5463,-95.5713,-42.3637,14.4557,-12.12,1.22152,-11.8214
-20.1737,-97.0943,-43.6114,13.9628,-4.38587,9.16736,-0.495572
-21.9675,-99.0497,-43.3297,13.1386,10.8757,2.63939,2.54591
-19.9473,-95.7341,-45.0116,13.8193,1.54767,4.18262,7.12843
-20.1285,-98.8487,-42.6696,15.5027,16.5271,-3.64808,20.8669
-21.3634,-94.3873,-45.2297,9.2773,-4.0987,12.0224,-9.88061
-21.1707,-93.5225,-42.8884,18.5173,-3.72652,2.29215,-3.2605
-21.9701,-96.3649,-40.7079,14.3172,0.275963,-11.6608,2.9816
