x,y,z,absv,wx,wy,wz
41.2401,-96.1074,-34.651,17.0625,4.38911,-9.7403,25.6188
41.1708,-96.8717,-49.0915,14.7676,10.8552,-11.7486,6.04373
41.174,-98.6332,-39.2619,14.0122,13.4272,5.06257,1.54995
41.1969,-97.1153,-42.7917,19.9395,-16.7229,-4.61308,-12.468
41.1441,-95.0887,-44.5264,12.7282,22.5617,-23.0799,3.49958
41.2325,-98.8583,-49.047,13.561,-36.3782,15.4153,26.8411
41.2598,-96.4495,-40.9457,15.3038,13.0058,-22.1519,5.44874
41.2293,-99.1196,-46.0564,13.5189,-9.90469,1.44037,2.3014
41.263,-97.4682,-36.1307,16.3104,14.9786,-7.70454,-8.77093
41.2064,-97.8491,-44.5983,14.3691,-9.26738,8.18154,16.6537
41.1943,-98.4011,-41.2808,19.0106,-15.2977,3.53502,-1.99716
41.1899,-99.0287,-37.3415,19.4727,2.34865,2.97046,13.859
41.1797,-94.5291,-41.3489,17.0124,-9.10855,2.9057,-5.72416
41.2242,-97.7588,-47.3981,13.4774,4.52789,4.93351,-17.2909
41.1517,-92.4428,-41.6077,23.2217,15.0794,-16.0047,7.82422
42.847,-97.3162,-32.6098,13.6479,-7.36651,8.38056,-3.43171
41.2528,-94.4897,-31.9695,14.5001,-7.35661,8.56223,-4.50284
41.2344,-99.0306,-25.2137,14.9087,-3.04659,-9.0901,-0.562463
42.6957,-96.5284,-30.5934,14.1033,-0.376423,-8.04681,-2.76862
41.221,-96.4597,-31.9129,12.953,15.7009,8.14142,4.96166
41.3311,-99.0376,-28.9248,16.8266,-7.05885,-25.4686,13.3823
41.235,-96.6733,-37.95,16.9385,-12.6717,2.14272,24.8909
41.9727,-99.0338,-27.0375,12.8344,7.26127,-1.08531,5.03275
41.1797,-94.7186,-38.2661,14.5117,-11.8305,2.1369,11.4099
41.1956,-95.1561,-36.3476,14.0616,24.7484,8.21409,1.00646
41.216,-96.1443,-29.3598,15.649,7.99471,2.31589,1.90678
41.1734,-96.4559,-45.9483,14.5208,4.22593,1.1669,-14.2262
41.2032,-99.0198,-31.9752,14.7383,-9.23583,-4.55123,-8.6676
42.648,-99.0465,-30.678,14.014,-0.78981,0.0832084,-4.88423
41.1982,-97.7798,-30.4427,13.784,3.60315,-9.67641,1.00106
41.1784,-97.6513,-33.4873,13.5081,-12.7315,-19.3742,-11.8361
42.8006,-97.7162,-22.2263,12.1409,2.46008,-10.0904,-8.31999
42.6493,-99.0198,-23.8364,15.541,-1.67174,2.52034,16.0731
41.2554,-98.9918,-22.4126,15.213,-11.2201,1.53388,0.931667
41.256,-94.009,-24.2198,10.3433,-6.14508,-11.8027,-15.3202
41.2522,-97.3843,-27.8412,15.6294,10.1843,-21.1247,-6.31324
43.4924,-99.0141,-25.7555,11.7048,4.76827,0.132079,-0.866374
42.4311,-96.0228,-23.4638,13.4222,-6.01491,7.10442,-4.80671
41.2706,-96.4896,-21.9154,17.9377,2.87173,5.07968,-1.69991
44.143,-95.5147,-24.3216,9.31868,12.3946,-1.22441,-6.10654
42.9545,-97.5229,-28.8917,12.5087,12.7007,2.36733,12.0846
41.2738,-95.572,-27.0279,13.9922,-8.41962,3.01108,0.829155
42.9602,-95.4791,-25.9685,13.4276,8.71018,4.0073,-1.67644
42.3001,-97.411,-25.5559,14.6406,-6.68432,9.86116,1.46131
41.2567,-94.5215,-22.2638,13.5394,3.6497,14.4124,6.93351
43.8988,-93.7635,-25.187,9.56754,-16.5043,-0.119764,-0.234878
41.2611,-97.5776,-23.851,13.5577,3.99146,-3.98687,-3.58651
41.1098,-90.7252,-49.0622,13.2441,-21.3696,15.0813,-2.10629
41.174,-93.5091,-45.7677,13.9682,2.77647,-38.4928,-19.8067
41.099,-83.9072,-49.0381,19.648,32.1022,27.1146,16.3645
41.1549,-86.8615,-42.7911,11.0489,25.3705,8.89793,-20.2881
41.1193,-93.8322,-49.0794,19.9034,-18.789,7.28272,-3.40211
41.1924,-86.7808,-37.4985,12.6375,14.3917,8.67868,6.66307
41.1237,-92.1337,-47.5354,17.8166,-3.11319,-20.1357,-18.6851
41.1149,-89.0872,-39.0469,10.5646,-10.5578,17.9051,-10.2157
41.2274,-89.566,-33.9007,14.9435,8.95925,21.5129,22.568
42.3059,-90.6247,-47.5253,17.1187,7.42718,-27.5232,3.21604
41.1358,-87.9101,-49.1347,15.819,3.25821,-22.8076,-9.99232
42.3644,-83.607,-47.5742,28.6169,-19.4516,5.55873,-23.2607
41.2331,-90.1618,-37.3917,7.85762,10.7509,-21.5926,27.8228
41.2344,-82.0059,-47.4407,12.3166,0.36863,-0.22659,-11.8113
41.2051,-92.1178,-44.3007,13.0836,16.9961,26.0294,-22.1021
41.2662,-87.0758,-47.3955,20.3464,-8.29722,19.0418,3.18188
41.1263,-88.237,-45.8166,18.202,-0.602681,-15.4889,-6.20539
41.2458,-91.8164,-36.2719,9.10581,-17.5018,0.626494,12.0071
41.2051,-91.4514,-29.4164,17.5786,-2.2585,-5.80296,-12.5681
42.8012,-88.3743,-33.963,18.4531,-4.4824,-18.3527,4.32235
41.1823,-85.1154,-47.3135,21.1081,14.264,24.2153,-20.2347
41.1842,-91.3121,-40.0116,13.3386,-22.1941,12.9697,-4.65658
41.1282,-88.9295,-42.1895,10.79,-2.49154,-28.3103,-19.8289
41.256,-90.9878,-32.3834,18.7207,-15.4074,11.1761,-7.70004
41.2242,-90.0136,-28.0555,12.1822,11.1169,2.48405,-2.71738
41.8188,-91.4832,-26.8823,17.3732,15.5332,13.1106,-1.83518
41.16,-93.5848,-35.1578,14.2158,-3.51743,-13.0007,-2.8427
42.0839,-93.6751,-25.9991,9.98453,-3.85195,-10.2305,-11.4627
41.2388,-94.2334,-29.8112,19.537,22.1682,2.8108,21.5546
41.1486,-93.2618,-39.7954,12.994,12.0665,-2.93805,-23.2742
42.559,-91.3255,-30.8344,6.76051,-1.18002,1.22366,12.5716
42.5723,-92.5935,-28.6037,12.5161,-3.1603,6.24868,-1.12101
41.2954,-89.7205,-30.3524,13.7205,14.5283,-3.90665,-4.18216
44.0845,-89.8477,-24.2389,19.4273,-9.57869,-1.21737,-0.589661
42.4947,-89.0007,-23.2558,13.3262,4.31135,-1.54902,-1.78273
41.2242,-92.2005,-25.0287,23.2855,10.7472,29.6579,-12.6556
41.2675,-86.8933,-23.2183,16.9807,-10.3036,6.52276,-5.59061
43.0575,-94.1393,-23.3608,10.607,-2.61965,11.9883,-1.72799
41.2242,-92.7251,-31.0798,12.1289,10.4895,3.84182,-0.468561
42.5036,-90.9847,-23.8796,18.9075,30.843,1.85274,-0.10133
44.3522,-88.1956,-23.0867,12.0742,2.94035,-2.77124,-0.29171
42.9513,-89.4693,-25.8223,15.7931,5.5517,11.6538,-4.45478
41.2617,-88.291,-24.6376,17.4274,-9.44662,-2.74622,16.9206
41.2401,-95.8155,-25.0465,12.9449,15.6075,-10.9746,-4.5243
42.4782,-92.376,-21.4016,16.9895,8.68912,11.0348,10.4125
41.2369,-90.2559,-25.29,11.0466,-9.74055,32.4145,-8.68963
41.2547,-90.4143,-22.4502,12.7691,-19.2418,-2.83695,9.25204
43.6273,-91.2263,-27.6657,15.2289,-2.02471,-4.66061,1.82525
41.2573,-92.3633,-23.0371,14.2187,1.77677,-5.18649,-1.63351
41.2141,-86.4215,-26.4658,14.7595,-2.01105,-0.938021,-8.16746
41.2204,-93.7438,-27.7885,13.7924,9.50117,9.67326,4.26464
42.8725,-80.7824,-38.3068,16.8189,3.3867,-18.554,2.03304
42.4515,-81.9455,-36.7965,15.2012,-2.69717,0.896779,-6.03162
41.2064,-81.5105,-40.4255,14.6014,-15.371,21.7336,-2.42221
41.1486,-80.2508,-44.6599,18.8759,16.746,-1.38087,-12.4076
41.2001,-85.9592,-40.5985,24.4938,15.3341,8.29606,-14.9335
42.7364,-82.7034,-40.8999,11.2401,3.9368,-4.75682,-6.4563
42.5857,-79.1622,-37.3001,17.8332,-8.45476,-5.57649,9.01649
42.7542,-80.8536,-46.9905,10.6853,-11.1085,-8.32972,-13.5853
41.221,-81.9105,-43.6699,17.1859,2.74292,13.1112,6.47442
41.1994,-80.4632,-36.8111,13.2114,9.51663,-9.07196,-12.2159
41.139,-83.5288,-46.0837,21.6452,21.0747,6.20721,-0.0143723
