x,y,z,absv,wx,wy,wz
-92.1375,-95.0397,-47.2677,13.5519,-0.800366,-4.37207,0.323732
-92.1318,-93.5492,-49.0139,14.0915,4.41608,6.5709,4.87134
-92.1572,-97.0142,-47.3256,13.4872,-2.33469,3.583,0.581228
-90.3507,-97.1305,-49.0381,14.5591,-1.23451,0.819405,7.32718
-88.6096,-95.109,-49.0114,12.1411,-4.4129,-1.00138,-0.474942
-86.7452,-99.0319,-49.0222,11.6883,-0.640689,-1.23586,-6.62317
-90.336,-96.1977,-47.3014,14.7692,-0.732314,-2.87464,-0.992346
-88.7177,-99.0446,-49.0527,15.2343,-11.2086,-4.62283,2.55543
-89.4102,-97.9508,-47.4979,13.9506,-0.908614,-1.83906,-0.817298
-92.1363,-95.97,-49.026,11.1235,1.6413,-2.54339,0.627438
-92.1636,-97.9534,-49.0501,14.1286,-1.32191,1.48517,2.58378
-90.6171,-99.0516,-48.5898,14.0984,1.71648,-0.756495,1.89017
-90.5669,-94.7727,-49.005,14.3453,-3.29814,2.8485,-2.67341
-88.146,-97.17,-49.0412,12.776,6.41557,4.90766,-3.13383
-90.722,-93.6675,-47.3218,14.2353,4.7572,-1.57937,-0.841935
-88.649,-98.9199,-45.5356,14.5148,-4.63895,1.34585,-0.480211
-90.6336,-94.9475,-45.8046,15.6139,1.70082,4.18072,-1.61824
-92.1547,-97.5178,-43.8797,13.0774,-3.71346,-3.94027,-2.95347
-88.8194,-95.2146,-45.0434,14.017,-1.08298,1.04917,-0.133832
-89.3059,-97.025,-45.699,15.3797,-7.65012,-8.11169,0.424951
-92.1502,-99.0274,-45.1757,14.2124,-0.770854,-1.44102,-2.72544
-87.0695,-95.6076,-45.8879,15.388,-0.337436,-0.0146351,4.57955
-90.3386,-99.0071,-44.2854,13.8228,-3.74645,3.87031,2.92166
-89.0929,-94.662,-47.0808,14.8457,-3.91278,-0.17119,3.23099
-87.7817,-93.747,-45.8968,14.745,-2.36891,-1.59926,-1.91328
-92.1572,-95.764,-44.8456,14.3069,1.12707,1.21108,2.08603
-88.2592,-96.3948,-47.2455,17.7409,1.41095,-3.84617,-0.649502
-92.1534,-99.0033,-47.3415,13.7416,-2.15894,-0.425233,0.330425
-90.4868,-99.0357,-46.2668,14.2428,-1.27015,-3.25091,1.66866
-90.3418,-96.1475,-44.1455,12.9725,-4.67937,-0.296346,1.10111
-91.2371,-97.3283,-45.617,13.3732,-0.575496,1.43757,1.9322
-87.6405,-93.1772,-42.0274,17.8081,1.25333,-1.14545,2.03248
-88.9708,-96.4234,-42.0687,12.7869,6.57862,-4.54109,-4.33917
-90.6012,-97.4377,-42.6531,13.6333,-2.46126,-1.73619,-4.51287
-88.623,-94.669,-42.9348,15.7276,0.870464,-1.31244,-5.68051
-92.1337,-94.3498,-43.4664,12.9091,-3.2718,4.01784,1.21463
-89.3472,-99.0122,-42.475,16.3249,-1.74955,7.13423,-7.84141
-87.4892,-96.2435,-43.3894,14.9314,-4.91801,-5.59966,3.27691
-91.8164,-99.021,-42.6213,13.0543,0.0795267,2.8635,-1.85347
-87.6373,-97.9012,-42.2995,14.7429,1.52111,5.52967,-4.31457
-87.4828,-97.3404,-45.0358,12.178,2.91128,7.25481,-1.21282
-90.219,-94.1482,-44.0425,10.6367,2.43765,-3.35592,1.79484
-87.0389,-94.4757,-44.1983,13.104,-1.77765,-0.866336,-8.34094
-88.9721,-97.5432,-43.7672,15.8415,1.17739,-5.37368,1.05258
-92.1401,-96.1742,-42.421,15.3949,5.38878,-0.733747,5.70619
-85.9255,-93.0208,-43.1071,12.635,-4.29158,5.70068,-1.49937
-90.462,-95.1148,-42.3269,15.6277,-0.318973,0.635741,4.27301
-91.8196,-91.5779,-49.0393,13.5192,-1.37745,6.93491,6.25077
-87.8497,-93.2834,-49.0381,15.5944,0.608506,3.25314,8.06167
-92.1617,-89.6334,-49.0451,13.5952,-2.91037,-10.605,-2.29161
-92.1617,-90.4887,-47.2518,15.5447,1.15909,-7.81682,2.34095
-90.2604,-92.8128,-49.0381,14.332,4.56663,-2.53353,0.379198
-89.5984,-87.4866,-47.3657,9.32455,-6.95284,9.51686,-9.42109
-92.2024,-92.4421,-47.3218,13.3045,2.26391,-1.37699,-0.542129
-89.0299,-89.3739,-47.1386,21.7133,7.77712,-0.587807,-6.03412
-90.6088,-90.041,-46.1581,15.9474,8.71389,7.43781,0.719338
-88.7641,-91.5124,-49.0298,12.7373,-6.39246,-5.53778,-1.89925
-90.3023,-90.2788,-49.0546,15.4465,-0.078381,7.00882,-1.34957
-90.2877,-88.3279,-49.0247,12.7047,0.395478,-10.861,4.48592
-87.5617,-90.7157,-47.6957,10.9692,-3.82217,-10.3158,4.68088
-92.1458,-87.6564,-49.0298,13.7012,-2.29046,0.253446,-0.176235
-88.96,-92.7493,-47.4992,14.797,3.88655,-4.57764,-2.81244
-88.4703,-89.5463,-49.0304,19.8674,3.21225,-7.38874,0.938857
-90.4798,-91.5074,-47.5539,15.9853,7.15467,1.62995,-1.44313
-89.0306,-91.2199,-46.2497,15.1294,-5.09513,2.49588,3.38599
-92.1731,-90.385,-45.009,14.3655,-2.56933,-6.75008,-0.872459
-87.7454,-87.8681,-45.7422,12.5118,0.422343,4.0409,-2.73426
-91.4539,-88.67,-47.47,13.3044,-0.921031,-5.02668,-3.86551
-89.6709,-93.2198,-45.7117,16.7356,-3.95721,-2.7684,4.08853
-91.1411,-91.9061,-45.7333,14.183,-4.72984,-3.985,-0.337709
-89.2054,-89.0935,-45.1661,13.472,-0.600057,1.7786,5.317
-92.1382,-89.3765,-43.289,13.6907,-1.95991,3.25544,-0.52559
-90.4543,-90.2019,-44.0603,13.7825,-0.598133,3.21864,5.00742
-87.3092,-91.8851,-45.4205,14.629,-2.60699,6.89848,1.56166
-87.2513,-91.5468,-43.1033,12.4571,-0.524367,-3.51518,0.664729
-88.4564,-93.1022,-44.1468,15.6135,-1.13737,-1.20858,1.64635
-92.1299,-93.6414,-45.746,12.5297,-8.61862,-1.38803,3.78518
-87.561,-89.9723,-45.8478,14.6643,-3.21584,-0.898012,-2.51694
-88.5962,-90.8136,-44.3585,12.2049,7.67701,2.13111,0.422266
-92.135,-88.4913,-45.6131,13.104,7.48632,0.0330287,2.55517
