x,y,z,absv,wx,wy,wz
-54.0304,-94.6951,-47.0032,15.0037,-3.13877,0.601926,7.11058
-53.9986,-93.6955,-49.0412,12.8327,7.27194,-1.03307,0.411647
-53.9446,-97.3951,-46.078,13.8194,-11.1076,-8.90338,2.5163
-52.325,-96.585,-49.0285,14.7006,7.70233,-3.05279,0.634563
-50.9642,-95.1695,-49.0635,14.524,3.69877,1.48013,0.644254
-49.5627,-99.0357,-49.0196,13.4104,2.09959,4.12826,-2.43939
-52.7873,-96.2009,-47.131,14.3944,-10.5219,8.54604,-12.0317
-51.5168,-99.0528,-49.0476,12.3784,7.27514,-6.66636,6.02188
-52.2906,-98.0857,-47.5138,14.272,-5.35357,4.91644,-1.80413
-54.0044,-95.6356,-49.0241,12.8766,-6.54698,-4.41681,4.00336
-54.0006,-97.3716,-48.1497,13.9775,-0.0644605,-12.3003,4.34551
-53.4779,-99.0306,-49.0425,14.2309,-4.6361,3.27664,-11.2512
-52.4464,-94.4305,-48.0772,17.1216,-0.68779,-0.957904,-1.50111
-50.5407,-97.3467,-49.0355,12.6957,-0.276106,0.256586,-4.92462
-52.8528,-93.5072,-45.9947,16.2469,2.48925,4.11952,2.95368
-50.6914,-99.0236,-45.2761,14.3802,-0.440879,-3.73158,-6.22874
-53.1453,-95.3621,-45.3734,19.9109,-6.27137,-6.271,-7.38373
-53.9459,-97.4504,-42.8152,12.5609,-2.034,-1.89742,1.06493
-51.4475,-95.675,-44.4132,16.2247,-1.01986,-11.5097,3.52646
-51.5168,-97.3061,-45.8688,15.907,1.73309,-5.33896,-3.11245
-53.9573,-98.7629,-44.3814,15.4111,-2.6029,-3.96959,-3.52581
-49.9525,-96.0177,-45.6977,14.1094,1.60554,6.01272,-5.84048
-52.0592,-99.0109,-43.8435,13.2006,-0.940096,-1.18566,-1.75275
-51.4265,-94.8324,-46.2274,20.2902,-0.55629,1.22398,-2.01749
-50.5203,-93.9543,-44.7127,16.0152,-10.2897,3.9493,6.82586
-53.9739,-95.6267,-43.5866,14.8377,-6.51268,-1.78398,2.46305
-50.8643,-96.2848,-47.4318,15.2677,-5.39201,-2.33501,3.52231
-53.9827,-99.0554,-47.1386,13.956,11.5159,-4.60186,1.76778
-52.5768,-99.0102,-45.7759,12.6596,-9.38279,-1.06243,4.52508
-52.2945,-96.0228,-42.634,14.0425,0.616507,4.57969,3.37096
-52.8572,-97.0892,-44.4278,15.5863,2.02922,12.7435,3.60888
-49.8386,-92.8224,-40.3747,17.0725,-6.85221,2.99816,3.02244
-51.3025,-96.8476,-39.6815,12.0929,0.857328,1.82663,0.335453
-52.7479,-97.2806,-41.1492,12.7006,-6.08268,5.20172,-7.76868
-51.2758,-93.8735,-41.3667,12.4616,0.119823,-0.634828,0.149382
-53.9611,-94.0128,-42.4191,12.4248,1.64319,-5.34815,2.05005
