x,y,z,absv,wx,wy,wz
-66.4678,-95.0366,-47.1342,12.7129,-11.2855,-6.77396,7.91335
-66.5028,-93.6013,-48.9986,13.977,-1.38554,3.02417,-0.442556
-66.4653,-97.1312,-47.0712,14.8367,-2.11734,4.80174,2.57449
-64.7859,-96.5201,-49.0317,13.6805,-11.2632,0.504802,1.84871
-63.2401,-95.3386,-49.0463,13.2531,-4.97751,-2.56019,21.6061
-61.5174,-98.9129,-49.0171,15.1693,6.30307,6.86735,3.80432
-64.8317,-96.0934,-47.11,12.8854,-4.25847,3.11747,0.0458458
-63.4283,-99.0516,-49.0527,15.0685,1.56891,1.96135,8.83942
-64.1964,-97.8777,-47.6722,16.2635,1.31268,-4.21192,-3.02674
-66.4736,-95.5465,-49.0425,13.8014,-0.177245,6.06084,2.20666
-66.4857,-97.4975,-49.0222,13.3829,-10.6414,-2.36313,-6.80463
-65.3487,-99.0548,-49.0463,15.1605,8.4167,-4.29598,-3.79532
-64.9074,-94.5641,-48.3564,11.7304,-7.19381,5.58467,-15.3
-62.5558,-97.2317,-49.033,10.7592,-3.44207,0.00654688,11.5498
-65.2266,-93.6802,-46.4462,12.2309,4.7118,5.84693,4.65185
-63.2051,-99.0255,-45.465,18.202,1.61857,-2.62176,-6.23333
-65.2597,-95.3386,-45.3601,12.6177,3.19359,2.3262,-3.8669
-65.9954,-97.7861,-43.3341,15.0317,0.0392942,3.76329,-7.24921
-63.5211,-95.5961,-44.4469,15.2044,-3.91162,-3.07843,8.32368
-63.724,-97.1204,-45.7111,17.5072,-0.27013,-9.81739,-4.32674
-66.4481,-99.028,-44.8246,15.3953,-8.4524,-2.41963,-15.1501
-61.9314,-95.6413,-45.753,15.79,-1.04768,-0.268815,9.32053
-64.6174,-99.0242,-44.0654,14.7947,3.62483,3.18558,7.92754
-63.621,-94.7758,-46.27,9.64811,-5.23408,1.21035,-4.9573
-62.4592,-93.8722,-44.997,14.4538,-0.361437,-2.19144,9.7727
-66.4653,-95.9586,-43.9516,13.69,2.20131,-2.03801,3.24749
-62.9304,-96.2924,-47.332,12.9623,-8.60443,-0.379908,0.903678
-66.4723,-99.0484,-47.461,15.8404,2.53056,-1.35238,2.42733
-65.0123,-98.8901,-46.1759,14.7353,1.1993,5.17311,-6.40319
-64.7497,-96.2047,-43.0162,13.4644,-7.36559,6.38845,4.65139
-65.6577,-97.2622,-45.259,16.5269,-5.9498,-5.84183,13.4789
-62.0929,-92.7874,-40.6157,16.5439,-6.4176,2.39802,-6.42481
-63.6795,-96.8743,-40.3556,16.6358,-6.41348,1.38047,1.18849
-65.1903,-97.4835,-41.5015,13.7398,2.91347,3.60534,-4.90995
-63.2108,-94.07,-41.6903,14.6999,-12.2197,5.8897,-2.0213
-66.4316,-94.2105,-42.9608,14.4759,6.54778,-8.40289,-3.81029
-63.9383,-99.0236,-41.6077,9.00511,7.18464,1.00693,-7.2649
-63.0169,-96.0794,-42.0572,10.4304,0.861433,-4.06507,-1.86592
-66.4208,-99.0128,-41.8213,14.2098,-5.16785,-1.33072,4.49484
-62.3422,-97.8504,-41.4551,13.1482,0.592093,-1.94716,-5.63484
-62.2156,-97.1045,-44.4126,15.2727,4.59088,2.33516,-10.3739
-64.4648,-94.2627,-43.2591,12.6054,-9.65498,4.04151,3.65294
-62.1883,-94.7453,-43.2559,13.3855,4.98501,9.10746,-7.13166
-63.5141,-97.7378,-43.0556,13.4532,4.01837,4.43164,1.15924
-66.4361,-96.0031,-41.9727,14.923,-6.84532,-2.96075,10.0223
-61.2796,-93.2071,-42.3936,12.8993,-2.25062,-2.1768,-3.21663
-64.7191,-95.2839,-41.2433,15.0077,6.63965,-4.47265,3.92077
-66.4354,-91.6104,-49.061,13.6603,-2.30055,3.01619,13.4561
-62.9755,-93.3902,-48.8899,15.1441,-12.4696,2.88168,7.37862
-66.5238,-89.2162,-49.0323,13.6499,8.44193,1.71456,4.06047
-66.4857,-90.5287,-47.4388,15.1468,3.01691,5.13124,-2.63933
-64.8075,-92.7251,-49.0679,13.9583,-4.93037,2.86875,-4.76401
-64.2104,-87.4186,-47.3943,15.3436,5.93865,-15.8716,-6.59015
-66.4888,-92.507,-47.3231,14.858,5.10103,-3.11159,-5.03542
-63.93,-89.566,-47.2773,18.0331,-2.58368,-3.02161,6.94996
-65.2164,-90.2445,-45.9731,13.7716,-0.859161,-5.65762,0.71043
-63.3889,-91.4323,-49.0215,14.436,6.29265,1.24509,3.68301
-64.9595,-90.3189,-49.0412,16.5954,3.82061,-8.94404,3.2959
-64.8094,-88.3489,-49.0362,15.3612,0.618593,7.90436,1.89943
-62.2614,-90.5802,-47.6009,16.6224,-14.7385,6.97483,2.87495
-66.4526,-87.3613,-48.4263,13.0024,-5.13659,19.5294,-4.43168
-63.5014,-92.9578,-47.0522,11.3406,10.9261,-2.68088,-0.0830284
-63.1765,-89.5024,-49.0699,16.3005,3.12352,5.50013,-0.904339
-64.8031,-91.543,-47.517,12.9404,-5.90924,1.67213,4.98927
-63.4683,-91.1589,-46.1511,15.7961,13.9768,-2.66767,5.01332
-66.4348,-90.4969,-44.4145,13.8549,4.09728,-9.43234,-12.499
-62.9126,-88.0278,-44.8157,13.8924,-0.601285,-9.11891,6.16913
-65.6921,-88.7406,-47.2595,18.2891,6.04213,6.18278,-8.92699
-64.2645,-93.0538,-44.8361,10.9196,1.51514,-7.38099,-4.96646
-65.8409,-92.051,-45.4955,17.2308,5.05715,-3.58908,-1.63603
-64.3554,-89.3854,-44.4234,12.3132,-2.25535,2.04012,-3.9496
-66.4297,-89.6054,-41.476,14.3237,2.17694,-0.501705,-9.27993
-65.2673,-90.4734,-42.8139,14.1047,-3.50382,-3.01434,3.27993
-62.2245,-91.9334,-44.8463,12.2302,-3.16619,-7.31773,-1.0263
-62.753,-91.4482,-42.007,11.5317,-0.787943,-2.77888,6.45202
-62.9927,-92.9324,-43.3201,14.2535,5.26153,6.25574,-1.21017
-66.4418,-93.8462,-44.9035,14.2653,-3.26311,-12.2431,1.96266
-62.526,-89.9539,-44.9251,13.7804,-9.50236,-4.1622,-3.78496
-63.6502,-91.1118,-43.7513,12.9011,0.927034,-0.171164,-5.38293
-66.4335,-88.7966,-45.4351,13.8933,-1.51629,5.23265,-3.26656
-64.3917,-89.0611,-41.7247,12.7789,6.53819,3.40187,-2.70707
-61.3248,-85.9611,-40.0249,19.8399,1.97547,-5.12454,-4.12911
-66.4329,-91.6587,-41.7488,12.3557,1.29624,-1.64196,2.90021
-65.7703,-86.1919,-40.7607,13.3709,6.89797,0.633773,-1.29705
-64.0585,-92.5248,-40.7886,16.1355,7.79908,7.37929,8.13912
-66.4443,-92.3353,-43.6285,14.1627,-0.0314182,3.52436,7.87971
-64.9322,-90.7411,-40.8077,11.4987,-2.88903,1.06147,1.99057
-64.0349,-86.9003,-41.4792,8.84657,6.41065,2.37561,4.14706
-66.0126,-88.7705,-43.5039,12.4773,2.42265,7.30812,-0.829383
-65.5369,-88.2878,-40.2481,15.5625,-2.39905,-0.674305,-5.25146
-65.7588,-93.4742,-41.2541,15.1507,4.25719,8.04494,0.829434
-63.7666,-94.3199,-39.7833,11.778,-0.446856,3.72698,1.4439
-66.4189,-92.2043,-39.8354,13.6627,-5.66453,-3.85385,3.55346
-63.5739,-88.5441,-39.8691,11.654,0.286789,4.93472,1.418
-62.4433,-89.6709,-41.1276,11.3202,-1.43008,-5.69498,-5.28511
-66.4221,-95.0556,-40.2329,14.1996,1.11098,-2.72693,-0.367413
-66.4361,-87.6634,-41.9078,13.5066,-5.84089,1.58502,1.81527
-64.7478,-92.376,-42.6365,14.9612,-7.90464,-6.91064,-6.12954
-65.0047,-80.9948,-47.58,14.4232,-8.76195,4.9031,-1.64139
-62.6881,-81.0781,-47.4744,17.0384,-12.1094,-9.45231,5.47602
-64.6994,-82.5089,-49.0311,19.0569,-3.78508,1.89654,-5.99489
-66.4411,-83.5689,-49.0304,17.2483,-6.44743,-21.4778,12.6497
-63.0557,-87.5597,-49.04,13.9461,-2.47952,-2.4323,5.07196
-63.6617,-84.1876,-49.0393,6.81032,-0.105721,-10.0171,8.23238
-63.6871,-79.4057,-47.4172,7.72338,12.9112,7.48148,9.49585
-62.7314,-82.4364,-49.0063,19.6734,3.47092,-11.8563,3.49402
-66.45,-85.5249,-49.0571,12.2365,4.57082,-4.67398,4.86162
-66.4704,-80.874,-46.2598,16.3453,-0.0218003,-20.5696,2.7788
-62.7803,-85.8021,-48.3093,11.1478,6.32609,7.68053,-1.5055
-66.5022,-84.407,-46.483,17.4858,-7.52821,17.1289,5.05813
-64.5971,-86.2899,-49.0114,23.2463,-1.12387,-3.92951,20.6304
-63.9065,-85.5134,-46.7088,11.5406,-2.21522,5.84072,-5.08672
-66.4348,-81.6091,-49.0279,14.7001,5.69445,15.4767,2.55966
-65.1808,-84.6226,-47.8915,8.67655,-0.85621,11.5035,-0.424531
-65.7181,-82.8103,-47.3402,8.87554,21.4961,5.82033,13.0619
-66.4589,-87.1172,-46.4735,14.1414,-14.6523,-8.65243,4.95336
-62.5228,-84.2321,-47.2086,12.1717,-9.95341,2.20358,4.9695
-61.5104,-80.7341,-49.0272,11.7977,15.1445,0.434302,2.14018
-63.6299,-86.1989,-44.8711,18.9315,-10.5447,-0.720764,-7.45815
-66.4774,-85.1402,-43.9891,14.872,3.02315,10.7985,0.813187
-66.4246,-83.2656,-43.3322,14.6949,-3.66213,-8.6217,-0.268851
-64.5239,-82.727,-44.0578,16.0135,-0.978271,-4.95988,7.48689
-62.4859,-82.568,-44.1398,7.99371,0.344153,-4.63629,5.89521
-63.0162,-81.246,-45.4955,19.9257,25.3105,-4.72055,4.92291
-62.5813,-86.8952,-46.4214,14.0336,-4.2415,-0.107881,4.09048
-63.738,-82.7111,-47.1876,13.247,1.51943,7.70906,-12.3961
-64.6829,-83.8811,-45.9133,12.6665,0.442735,-14.1117,8.00587
-65.4333,-85.7487,-45.5305,18.1598,-6.79627,5.30377,-1.87384
-66.4392,-82.8809,-45.257,16.2014,2.36749,-1.04299,-4.20871
-64.8495,-81.8717,-45.8077,16.969,4.79795,2.6429,-9.26379
