x,y,z,absv,wx,wy,wz
34.3909,-95.8677,-35.5457,7.67274,15.1286,4.38586,-12.0021
34.3216,-96.5875,-49.1125,13.0272,3.82035,-13.0093,3.68965
34.3808,-97.7715,-39.1964,7.34551,10.6713,-12.2619,-2.67386
34.3337,-96.9379,-43.0581,14.5324,-8.38636,-26.3391,6.31943
34.3318,-95.2623,-44.3477,14.6702,-0.100569,3.88714,-12.2018
34.3776,-98.8373,-49.04,25.6329,7.93178,18.4158,-4.28197
34.3738,-96.583,-41.1206,11.256,7.98188,3.01451,-11.5338
34.3706,-99.084,-46.3031,13.267,13.3288,-18.6963,-28.7843
34.4087,-97.5649,-36.5167,10.5206,3.18346,-2.82794,1.70839
34.3572,-98.0901,-44.6371,14.113,-11.7219,4.15227,3.527
34.3661,-98.5435,-41.0252,13.7478,-8.41197,-10.8519,32.6909
34.3814,-99.0719,-37.7643,10.5741,-3.8651,10.9834,8.09738
34.3362,-94.7409,-41.7088,16.7072,5.99387,37.4788,-4.88589
34.4513,-97.5636,-47.4973,29.5076,11.7832,2.85761,47.8256
34.3369,-92.5916,-41.7145,14.5718,-4.73731,-5.88509,-2.17256
36.1905,-97.5076,-33.7417,14.5543,-3.54051,-21.254,7.44956
34.3172,-94.1012,-34.2345,14.8337,-16.5433,-13.3441,2.53319
34.4005,-99.0274,-28.1624,14.5647,4.92236,-3.64165,-3.01598
36.4213,-96.2982,-32.1996,16.8585,16.4936,5.70527,-5.64693
35.1381,-95.7424,-33.5929,18.3239,-1.46551,8.14651,0.883763
34.3846,-99.0293,-31.3164,16.1954,2.71299,-2.8873,-8.31938
34.4094,-96.2085,-37.9341,12.0122,-6.98908,-8.91581,21.8638
35.5718,-99.0357,-29.7451,15.0454,-8.94681,-1.27429,1.79166
34.3343,-94.4903,-38.9306,23.2197,12.0105,7.10424,17.7783
34.335,-94.5081,-36.9631,15.1987,2.27276,-14.2147,-20.9546
34.361,-95.4855,-31.8232,15.4434,-5.35755,-10.082,6.97912
34.3038,-96.5169,-45.8541,13.2293,-12.6122,13.8445,-5.09304
34.4036,-99.0579,-33.3016,16.8794,-10.8625,2.84595,-4.06194
36.0856,-98.85,-32.2874,13.0645,-4.37064,5.06999,-5.61706
34.7496,-97.3614,-32.3313,12.9762,12.582,20.134,14.849
34.3432,-97.3862,-34.3165,15.3578,17.3892,28.0248,6.61261
35.9673,-97.7327,-25.2811,20.1319,-0.961882,-4.01769,9.4926
35.8522,-99.0261,-26.7895,15.5226,4.94562,15.6008,-11.9677
34.4195,-99.0255,-25.2583,14.4809,1.70237,1.12706,0.174744
34.3922,-94.2086,-28.3709,15.3034,14.334,5.30859,6.53353
34.4399,-97.4631,-30.1037,10.234,5.74388,-7.89495,-0.719671
37.1036,-99.0141,-28.4396,8.40881,5.91546,-8.85149,1.30098
35.8128,-96.2619,-26.628,20.5464,0.923981,-7.90555,-2.42809
34.4418,-96.4018,-25.1743,12.6029,11.8901,-0.649477,5.30476
37.5259,-95.724,-27.4514,17.6023,4.53263,4.08565,8.447
36.3781,-97.2151,-30.4274,9.85931,6.216,8.27633,-2.00313
34.3909,-95.5173,-29.8526,16.8762,9.84709,10.491,-0.816855
36.1053,-95.6559,-28.8472,16.1606,7.53744,14.253,25.2263
35.7403,-97.5706,-28.3201,17.0269,-8.03515,6.05116,-1.43798
34.3979,-94.8757,-26.4696,14.4126,2.4567,-4.44291,7.60764
37.5965,-94.257,-28.7824,13.6594,0.559123,4.77133,-7.54976
34.4017,-97.6774,-26.7017,13.3477,-9.4875,-4.13374,-5.31289
34.2936,-90.956,-49.0908,18.8596,5.12611,-11.9406,-6.09435
34.3668,-93.429,-45.2946,17.5905,-17.6014,8.79823,-0.0751822
34.2294,-84.3644,-49.0419,18.887,13.2269,8.77209,7.28622
34.3089,-87.341,-43.6571,17.0077,7.30652,28.581,5.25088
34.3235,-93.9708,-49.0349,14.3626,-12.79,28.3076,-21.5103
34.3426,-87.189,-39.0711,10.9268,1.546,8.05168,-11.4539
34.3102,-92.4606,-47.5533,20.4023,6.08518,22.3924,-28.3056
34.3261,-88.9676,-39.9079,17.6803,21.1155,6.8848,20.6006
34.4017,-89.4,-35.2163,18.3525,10.0566,10.9876,-9.52116
35.5152,-90.9255,-47.5768,20.2324,-1.24097,13.6746,13.4306
34.2803,-88.2204,-49.1417,14.4211,12.6545,3.6082,2.01319
35.3537,-83.829,-47.4172,15.7369,16.3487,13.587,12.566
34.3076,-90.4263,-38.5865,17.5699,-6.33368,2.1208,-5.38971
34.3731,-82.1235,-47.4203,18.9547,-20.9439,-14.9462,-40.8958
34.3998,-91.7032,-44.2988,21.5467,-16.9153,7.10751,4.38363
34.3273,-87.3906,-47.4242,18.0263,4.51994,7.63454,17.6862
34.3757,-88.6509,-45.919,23.5585,3.20935,9.03969,-31.5591
34.354,-91.2829,-36.8417,17.8169,-5.57547,-16.4248,-3.68554
34.347,-91.2009,-31.6445,21.6275,-8.64067,-2.12689,-0.565719
36.1905,-88.3622,-35.4395,9.16264,5.19509,9.91892,-4.48362
34.3172,-85.4429,-47.4025,14.9393,-21.2561,-7.56842,-34.8238
34.3528,-90.8816,-40.5133,18.5887,3.9966,28.0687,-0.744064
34.3388,-88.8938,-42.4477,14.9866,1.51961,0.355059,9.06522
34.3223,-90.4607,-33.5605,21.6044,-4.73713,10.161,26.6177
34.389,-90.1599,-29.9772,13.7012,7.52874,-5.32087,2.3547
35.9787,-91.1443,-29.3267,18.4932,-4.4023,6.56619,-2.13224
34.6192,-92.8783,-35.7619,14.0735,13.5476,-4.32948,27.6221
35.9107,-93.2783,-29.2122,14.3061,-7.01522,1.86467,-2.95782
35.3855,-93.9969,-32.5933,12.974,-2.12548,-10.7233,4.91437
34.3604,-92.7066,-39.782,18.8876,-1.05913,-8.48161,0.774521
36.022,-91.323,-33.2368,23.7206,13.243,-7.17755,-7.74924
35.7638,-92.423,-31.139,16.7625,-0.922441,-6.32063,-0.802486
34.3928,-89.2779,-31.9923,19.762,13.0993,-18.4972,-7.0564
37.4241,-90.5567,-27.7128,15.1593,5.13598,-0.769297,5.35866
35.8497,-90.0098,-26.6458,16.7788,-6.73324,-0.884168,0.576121
34.3833,-92.1496,-28.7061,18.3224,1.1296,-0.641466,-4.32844
34.4005,-87.1051,-25.6169,13.5655,3.60281,9.54181,14.2563
36.097,-94.3078,-27.3802,19.162,-5.84055,6.23839,3.12822
34.3604,-92.4059,-33.1827,13.2014,6.75371,6.75068,-7.40642
35.9857,-91.9003,-27.4915,15.5921,-0.86247,6.08379,-2.40318
37.5857,-89.3262,-25.9628,17.8127,4.76354,8.11589,-0.90315
36.146,-89.311,-28.5738,19.4153,2.74068,9.05087,-0.734828
34.4024,-88.6687,-26.8652,12.6645,-2.6724,-1.58033,-10.7126
34.3852,-96.1684,-27.9843,13.8025,-0.621535,-5.0256,-5.46292
35.6672,-93.6866,-25.5101,21.201,9.01443,2.51883,0.484752
34.4049,-90.2985,-28.0034,15.42,3.25004,11.316,1.18815
34.3954,-91.1652,-25.9507,18.3375,1.47765,-7.1961,-0.852597
37.4527,-91.4743,-30.6023,20.1214,3.80518,-3.46084,10.5228
34.41,-92.9267,-26.8683,17.686,-7.20345,-7.09527,-9.72929
34.3852,-86.5391,-28.5216,16.2709,-12.7946,1.94509,3.81459
34.3769,-93.6897,-30.6004,13.3929,-7.68142,-7.45507,2.94371
35.994,-80.9318,-39.7649,25.1378,6.63389,-15.5446,3.74024
35.6042,-82.0688,-38.2502,21.0241,-32.3227,4.82709,-2.08222
34.3858,-81.2854,-41.4779,17.3998,27.7257,-0.0159292,-10.6173
34.3407,-80.3901,-45.4084,20.2575,-5.16317,-4.18462,-3.46102
34.321,-86.0514,-41.7647,22.8276,-16.6459,-20.4807,-2.5567
35.884,-82.3251,-42.3955,27.6014,6.11123,-1.61427,9.51493
35.9552,-79.5901,-38.3672,17.3582,-6.2825,14.903,7.24506
35.8656,-80.8854,-47.3135,14.5006,1.04969,40.7269,-3.6626
34.4081,-82.8592,-44.1035,19.4956,11.2859,-2.91637,-4.36229
34.3458,-80.5948,-37.9271,12.0051,20.1493,11.7842,4.61296
34.3394,-84.0197,-45.6945,11.5625,-2.49326,-9.6473,-16.6517
34.3197,-84.124,-36.7774,14.1212,-6.34212,11.4389,-2.84778
34.265,-84.5545,-43.0435,17.4354,-8.15722,-12.0462,29.8794
34.3343,-83.4608,-38.6444,16.0126,8.21942,-15.8484,24.8549
34.349,-81.0743,-49.0959,12.7994,-14.6543,12.5431,3.47624
34.3776,-83.2471,-41.5511,15.5309,-5.73657,-15.1468,14.2219
34.2485,-81.7,-39.5595,15.8884,1.79153,-1.84733,5.84185
34.3909,-84.6836,-40.2138,15.4118,-28.6383,-12.5318,-12.4765
35.7053,-84.7141,-41.7387,24.5388,-2.17199,22.1432,-2.49031
35.2417,-81.0578,-43.7621,18.0409,6.82858,-4.65762,32.5647
34.3769,-87.472,-35.4866,17.9424,4.53612,15.5848,-4.34444
34.5143,-86.2803,-33.5528,15.8735,-22.854,-9.70411,-10.6921
34.4412,-84.3192,-33.4969,22.7043,-5.69676,-2.34064,-10.3189
35.7454,-82.8363,-33.5089,19.4037,4.00859,3.53506,-5.73834
36.8563,-84.3911,-33.2482,14.8605,2.0547,-0.679107,13.9754
36.0729,-83.3584,-36.7933,12.8319,-14.4513,-21.3915,-14.4457
34.4017,-85.3983,-38.28,20.5884,-17.5171,-30.5135,13.1149
35.6481,-82.8319,-40.1146,19.5622,4.29486,-3.80212,4.28566
34.4094,-82.1629,-36.7132,25.0951,11.4002,-22.4881,10.6905
34.3642,-85.5179,-35.4166,19.7124,-5.78613,1.75138,12.706
34.3515,-82.9845,-34.9225,18.8808,5.85166,-21.0868,26.846
34.4036,-81.0158,-35.1019,21.5687,8.98214,-11.3589,-1.5217
35.821,-84.3097,-34.9435,19.0206,9.05427,-4.76332,-26.2811
34.3693,-88.2319,-33.6565,20.2952,-15.3959,7.91018,-1.34134
34.3699,-80.9948,-31.2865,12.517,4.04794,-7.53602,2.82004
36.2261,-85.8212,-32.0661,11.2515,1.07353,-1.14607,-1.92875
34.8799,-81.1913,-26.4137,17.5773,-4.56385,-7.69189,-3.52292
34.4024,-84.9367,-27.3357,17.4021,-0.751463,2.82972,0.813466
34.417,-82.0033,-28.3004,19.9103,5.65174,-10.2576,8.68507
35.8757,-85.2763,-28.7894,16.4937,-7.02098,2.28382,-12.0024
34.4017,-79.8527,-27.8063,18.1459,9.88182,-1.0954,-2.86978
35.7975,-86.1786,-26.6693,17.6657,1.33924,-1.77564,10.953
34.8621,-84.826,-25.4039,19.4726,-1.5113,2.5164,0.769634
34.3973,-83.2058,-31.8531,12.3445,2.60091,-12.0417,5.0655
37.3809,-85.3468,-27.5169,20.3969,10.3976,4.60169,-1.91051
36.1733,-87.3149,-28.6889,13.8881,-10.8213,11.5131,7.64652
34.354,-85.3449,-31.8168,14.8891,-10.4883,10.1874,0.684097
34.3973,-87.3226,-31.8588,16.1695,-9.08184,-11.9268,10.2926
34.424,-83.1397,-26.4347,16.4887,-2.47992,-1.8023,-3.28504
36.2573,-81.1455,-24.988,19.2042,-0.542957,-2.13757,-3.17305
34.3846,-88.4824,-28.8752,16.9122,-2.57089,5.14716,7.9073
34.3852,-83.9816,-29.0672,17.8828,11.1368,2.02269,1.01481
35.4789,-88.616,-30.5209,22.1462,4.82602,-10.8748,2.29082
35.2526,-86.398,-30.3206,10.7141,6.89445,0.196883,-13.4403
35.98,-79.3739,-26.0449,13.5304,-5.11882,2.70065,-5.07262
35.2818,-78.0888,-44.7731,20.1859,16.2848,17.317,-8.12236
34.5156,-79.3637,-41.8042,18.7928,-15.0071,-1.42346,7.25861
34.3153,-78.4258,-49.0781,22.5311,-0.27124,-11.7619,-23.5419
34.2707,-79.3745,-43.7551,17.7423,-11.4043,-16.1808,-35.1848
34.3381,-79.786,-47.6499,16.2001,-7.65951,-19.5988,9.59506
34.3064,-76.6116,-48.5026,20.8606,3.49612,-2.66809,18.5265
35.381,-75.9229,-42.0006,13.0568,7.25401,41.4803,3.37291
35.8948,-78.8919,-40.3263,15.1277,-0.602468,-6.83758,1.92277
34.3381,-74.9188,-38.6419,20.5781,8.3994,-55.0586,-27.9363
34.3477,-79.7834,-39.7133,9.91395,4.83473,8.53447,-13.4478
35.044,-76.5575,-45.9241,13.9648,-0.84347,-16.9512,22.9059
35.718,-79.6836,-49.0444,18.8934,8.94797,7.68011,14.6913
34.335,-77.94,-47.0776,13.8309,31.972,15.3519,-1.0373
34.4062,-76.7133,-35.058,16.1978,-8.62038,-6.33962,-3.19632
34.3401,-76.3057,-44.1283,18.8614,-40.9097,8.30209,-28.9637
35.6462,-77.5718,-36.93,17.0387,-4.64331,2.84579,-2.25644
34.5346,-74.6162,-43.1879,20.4734,46.9475,-23.1806,10.6759
34.3413,-78.5975,-38.0136,14.7534,7.98052,-13.338,-38.5869
34.3127,-77.8109,-40.6214,19.381,-17.0424,-26.6376,1.74601
34.3184,-81.5779,-33.2075,21.1947,-18.2855,-27.8306,-6.71612
34.4265,-78.7692,-29.4691,14.9188,-3.097,3.22735,-9.42984
35.4471,-79.1679,-31.174,16.0092,-17.8299,10.5918,-9.89489
34.3706,-75.4943,-29.4666,19.9808,-7.6901,11.1786,-31.7649
34.7286,-76.8411,-38.7843,20.7851,-16.5818,-14.8594,25.3278
35.196,-77.8579,-32.7522,17.3402,-9.38657,6.26186,5.42279
34.4068,-79.6588,-32.7847,14.4745,-1.96008,-2.64351,4.73425
34.3897,-79.3892,-36.2159,13.5264,-31.4465,-28.4428,-22.3852
34.4011,-78.5733,-34.4316,14.1786,-11.5742,1.41375,10.1732
34.3102,-75.7474,-40.409,23.5653,-7.66348,28.6417,3.40651
35.7219,-76.8857,-29.6802,15.6402,2.86723,6.79057,14.0483
35.196,-80.5993,-29.506,17.8371,12.4683,7.0835,-1.93496
34.3763,-77.5069,-30.9883,14.7554,1.76455,5.74214,7.09317
