x,y,z,absv,wx,wy,wz
30.7129,-94.2233,-47.1253,15.3923,11.1851,-3.69417,-2.14692
30.7536,-93.4564,-49.0546,15.1218,-3.83741,11.764,1.82999
30.7593,-97.3016,-40.093,14.0442,-8.24574,20.3899,2.90566
32.3771,-96.4673,-49.0546,14.1332,-2.05405,8.32769,-8.93456
32.0566,-95.3939,-46.3412,14.2635,5.33836,-4.32239,5.36575
30.7727,-99.1476,-49.0527,13.1508,8.76713,9.58015,-14.8614
30.7174,-94.9037,-43.053,18.0585,-2.19372,7.01625,-9.35345
30.6919,-97.2793,-49.0648,15.1893,-5.94544,-13.8433,13.0065
31.9943,-96.1983,-43.7436,17.8614,2.71577,-10.3173,3.72421
30.732,-95.3564,-49.1036,17.2783,7.86378,-8.53059,-2.37669
30.7416,-96.2683,-47.4102,16.4299,-6.37605,8.61558,-4.14345
30.6983,-98.1976,-47.3421,13.9452,-2.85694,-5.54248,21.5494
32.2556,-94.5933,-48.205,18.1775,6.94605,6.547,16.8365
32.3713,-97.2603,-46.7298,17.1152,-8.02441,-7.89338,8.47559
30.7276,-92.2984,-40.0148,16.7135,4.69608,0.273658,6.52472
30.7206,-98.9842,-41.6503,15.6055,24.3944,-11.4963,1.28701
30.7854,-95.9414,-38.6412,18.5903,0.89546,4.13199,-3.31266
30.7212,-98.8875,-35.1731,15.2906,-0.928508,-8.97148,6.76882
30.7517,-95.4829,-35.2818,14.4025,8.40342,7.44727,2.63612
31.7971,-97.6424,-38.4606,12.8537,-0.383604,-19.1286,10.799
30.6455,-99.1088,-38.2139,14.4865,-17.1298,-9.46305,-11.3852
30.7244,-95.5523,-41.001,17.2116,14.1918,-6.13459,14.4731
31.8588,-99.0865,-36.7247,9.66615,7.04793,4.72946,-7.15331
30.7969,-93.6293,-41.4703,22.4346,6.49882,-4.70893,-7.68132
30.6761,-94.3237,-37.0083,12.2541,4.79756,2.99973,7.93848
30.7695,-95.7252,-33.0867,15.0124,-1.71995,6.75276,-12.5684
30.6761,-95.3583,-44.9696,13.0214,-3.20283,8.81445,13.3469
30.7276,-97.1751,-45.6577,9.80742,-7.32013,1.82228,6.72599
30.6602,-97.5426,-43.7163,15.1943,-10.9602,12.7471,19.0383
32.0292,-95.6387,-31.5739,17.9465,9.76638,8.53011,-2.60795
30.7504,-97.4612,-36.7838,18.522,-2.08414,2.73795,1.48525
32.0585,-92.8071,-28.0187,15.9086,-6.73919,-1.0073,-6.8576
32.1539,-97.5954,-27.3777,12.569,2.38014,7.02702,1.2796
30.7873,-97.5089,-28.8905,13.1971,2.43893,2.17733,1.32241
31.9644,-94.3822,-29.7934,13.4155,-10.1528,4.86418,9.49412
30.7504,-94.1705,-31.4258,15.3285,-9.24225,-0.691975,5.80571
32.0483,-99.0274,-28.7512,13.7744,1.31007,-4.93739,-1.1045
31.7933,-97.4466,-30.7657,21.031,-9.3092,-7.30956,-0.746987
30.7695,-99.0369,-30.2519,17.0321,2.6352,5.00397,-1.95058
33.5948,-99.016,-27.529,21.2528,-1.32729,-11.6371,2.20944
31.9516,-97.079,-35.0828,12.9762,-2.59932,6.35498,1.17494
32.2512,-93.9148,-32.7109,14.6575,3.37774,-1.0135,-10.0785
32.3573,-95.2502,-34.1487,12.6239,4.68752,-8.69595,14.5826
30.7352,-97.6259,-33.6527,13.0239,-8.22957,3.69041,-1.25996
30.7638,-95.9192,-30.0688,13.9332,13.6454,1.09051,-7.21838
33.3735,-93.0246,-29.4946,15.2439,0.640312,13.8658,-6.76023
31.9377,-95.9446,-28.4612,11.4232,-2.81067,3.02133,0.0603789
30.7155,-91.5411,-49.0654,15.4708,-1.40088,-13.7619,5.11295
30.8388,-93.3623,-45.065,13.5141,-12.3611,-9.40601,-12.9218
30.7651,-88.5924,-47.3072,22.9075,-3.15487,7.89068,13.5955
30.7905,-90.8276,-45.4771,15.0516,-16.4044,17.368,7.69877
32.1354,-92.5108,-48.0721,14.8177,-9.4559,-12.4359,-6.44203
30.7059,-86.5124,-42.9717,17.7731,11.1971,7.83578,24.2682
30.7193,-92.3359,-46.7139,16.3791,10.6808,9.75515,13.9403
30.7117,-89.606,-43.9395,13.9125,15.9004,9.75857,15.8625
31.4811,-89.2595,-38.7716,10.6764,-2.84324,-9.08224,6.03599
30.7358,-89.5494,-41.9536,18.2634,-10.4831,14.6849,-15.0346
