x,y,z,absv,wx,wy,wz
-28.638,-94.1495,-47.3962,22.0375,-1.57807,-13.1159,-6.32972
-28.8644,-93.1543,-49.0648,12.9631,9.39896,-2.28721,6.25493
-28.8402,-97.1013,-44.8571,14.993,5.13592,-14.1833,-5.64592
-27.1634,-96.2454,-49.0444,8.7956,-2.8464,-4.44443,1.02323
-25.5571,-95.1784,-48.963,14.226,10.759,8.30989,-4.49742
-25.4993,-99.0764,-49.0349,14.9809,16.1295,-14.2115,-1.80017
-28.8008,-95.8906,-46.471,16.5194,4.63907,-1.37732,-1.60607
-27.192,-98.1607,-49.0699,14.0764,4.10918,-1.99056,9.04493
-27.5926,-97.4466,-46.3247,13.241,-3.48063,1.30387,-3.46543
-28.8803,-95.3742,-49.0069,17.4308,-6.00817,5.94665,-9.73524
-28.6927,-97.1356,-48.1033,15.1315,-18.2909,-8.38402,-21.0225
-28.8669,-99.063,-49.0145,13.6297,-4.72107,6.52483,-10.5454
-27.2906,-94.2881,-49.0641,14.3547,1.80846,-11.3047,-2.97858
-26.1949,-97.2882,-47.6639,8.90802,7.03495,1.95791,9.539
-28.8281,-92.8764,-45.3213,15.1993,-10.9523,7.58242,-8.3029
-26.771,-99.0115,-45.3664,9.01485,6.47018,7.18618,-15.3676
-28.8294,-95.235,-44.2829,14.5597,4.01642,-5.4194,-3.13648
-28.8078,-98.1295,-41.2783,16.6113,-0.618274,-14.0526,-7.91615
-27.1818,-95.5453,-43.2686,9.39035,4.90891,-3.90355,2.99043
-26.9796,-97.3461,-44.3274,17.6267,1.17997,4.84698,4.69184
-28.8167,-99.028,-43.0734,13.8318,-7.59443,10.2013,-8.7518
-26.3494,-95.7081,-45.1763,14.643,4.7944,-1.97926,-3.70715
-26.8791,-99.0452,-43.364,11.2044,5.24745,-0.924147,-7.78085
-27.7211,-94.4337,-45.6678,10.2746,-3.04775,8.95032,7.22013
-27.6944,-93.6878,-43.8295,14.5414,7.21923,6.12324,-12.7155
-28.7989,-96.089,-41.2935,16.1715,-0.991948,-11.025,-4.85323
-26.9847,-95.5256,-47.2092,11.9452,-9.71232,14.3515,-3.8555
-28.8504,-98.801,-47.0318,16.0558,-6.43612,-5.44186,-2.85625
-28.7391,-99.0439,-45.0612,14.4457,15.0984,-14.0274,10.0513
-27.019,-96.4692,-40.5343,14.054,-12.5418,7.40569,11.6996
-28.3627,-97.1108,-42.9259,11.7308,3.94143,-0.555826,0.24974
-25.793,-92.21,-38.0931,15.4355,-7.12279,-2.88785,2.50446
-26.1466,-96.9601,-36.8983,12.6696,-0.919119,-1.96907,2.17138
-27.8692,-97.4892,-37.7777,11.9778,-1.04936,-3.8754,4.00701
-26.9828,-94.6525,-39.7623,15.7629,4.45254,-0.50226,-6.00389
-28.7913,-94.276,-40.4739,13.9011,-0.313254,13.0377,4.60103
-26.9669,-99.0306,-38.6648,19.0034,-4.89685,-2.52754,1.15052
-26.2375,-97.2094,-38.8746,18.5959,4.69658,-2.56911,-4.06373
-28.7849,-98.9492,-39.466,16.3017,-13.2165,-0.647182,7.46492
-25.2061,-98.5537,-37.8527,14.6571,-2.69698,3.07309,-2.91793
-26.4773,-97.1477,-42.3269,9.49322,-4.60323,-7.60833,-4.47763
-27.2136,-93.8106,-41.5765,15.2773,5.03017,1.65128,5.27901
-25.9342,-95.331,-41.7209,10.37,-7.82713,-13.738,8.35733
-26.993,-98.4437,-40.5718,10.7662,-5.60861,-0.0737606,6.82316
-28.7728,-96.7878,-39.431,13.8771,3.52653,-3.09213,2.76624
-24.4736,-92.3779,-39.6065,16.1014,-2.35784,4.86938,-1.80032
-27.1367,-95.6521,-38.0486,18.4375,-4.24322,-9.59706,0.643222
-28.8396,-91.1665,-49.0438,14.7124,17.0795,-20.8578,-13.231
-25.8541,-93.3336,-48.2502,13.7285,-20.0565,7.17077,-1.1713
-28.8383,-89.1902,-49.0241,16.067,-9.83976,-17.6455,3.81743
-28.8504,-90.2152,-47.3262,15.1634,-16.9505,11.2662,4.23253
-27.1799,-92.1782,-49.0234,11.2261,5.71109,5.41223,2.933
-27.0775,-86.0571,-47.4833,12.1089,-3.47194,1.54961,9.2263
-28.8161,-92.182,-47.3428,11.8805,8.2346,-6.55518,0.830852
-27.4165,-88.9434,-47.5641,14.9522,-0.667311,-11.2316,-14.2291
-27.3624,-89.7517,-44.7839,15.7329,6.26115,-0.19272,10.8664
-25.9507,-91.5188,-47.538,15.7543,-5.24302,12.8843,6.27541
-27.1507,-90.1974,-49.0552,14.4628,-0.957298,23.6075,3.20051
-27.8381,-87.5267,-48.9414,18.9002,-4.12524,-14.4348,-3.84079
-25.8859,-90.0156,-46.0615,19.8836,1.643,11.0163,11.4989
-28.8669,-85.8931,-49.0419,15.6614,12.3081,8.81498,10.9443
-27.1303,-93.0163,-46.8436,17.0246,0.977058,-6.11822,6.61724
-26.1784,-88.504,-49.0463,22.6147,5.73555,6.94678,-2.03394
-27.4406,-91.1424,-46.3527,18.4414,3.90788,-7.24699,-3.37867
-27.2829,-91.908,-44.5461,17.0269,-5.21682,-2.24259,-6.60373
-28.8021,-89.9367,-43.392,14.2539,-4.89181,10.4473,0.413992
-27.5328,-87.5229,-42.2531,16.0756,-0.627851,1.38277,5.20012
-28.7881,-87.5432,-47.2156,11.5805,-4.67965,8.44873,-2.52269
-28.8002,-91.9868,-43.2934,14.7093,4.12713,6.78527,6.96409
-28.8765,-90.9255,-45.086,15.5195,8.97384,6.98542,1.39707
-28.7601,-88.9702,-41.6496,13.9561,-2.5734,0.826914,-3.7264
-28.7792,-90.4009,-36.2446,7.8805,3.48697,-2.45028,0.0451738
-28.8103,-90.8359,-40.2761,17.0239,1.77132,-1.48148,-0.442391
-26.6648,-92.2997,-42.7078,14.3301,-6.53324,-6.01528,8.48004
-27.1806,-91.2778,-39.2453,16.1671,4.78665,-2.02349,-5.2869
-26.3157,-92.8173,-40.1311,13.0059,9.92551,8.17353,3.97683
-28.8307,-94.4916,-42.447,14.4057,4.54325,8.03043,-8.1281
-26.8855,-89.2811,-42.9144,18.1405,14.3154,-7.33682,-0.206036
-27.7567,-90.8219,-41.9619,14.9847,4.18246,-2.65854,7.67341
-28.8021,-88.7113,-45.6195,13.2547,-3.20327,0.0704883,-14.6481
-27.2702,-89.5405,-38.2959,19.3988,-6.04144,13.9088,-2.79784
-22.6937,-87.8662,-36.7196,16.8439,-0.469415,1.52242,0.831413
-28.7932,-90.8263,-38.2088,19.3348,-11.8215,-9.26265,-4.90295
-28.7817,-86.8367,-36.5879,11.3733,-0.522446,-11.7541,4.55109
-27.1653,-93.637,-38.0791,14.0843,1.45486,-2.23555,-0.5626
-28.72,-92.4981,-41.3749,6.2751,-0.233692,9.57596,11.4445
-27.1519,-91.1551,-37.1189,11.9603,-1.06606,-8.17799,-5.44268
-26.3259,-87.8955,-37.702,17.4876,5.37124,-5.04814,7.29838
-28.8078,-88.9447,-39.3865,17.6819,-9.01032,9.26992,6.53928
-27.1138,-89.1692,-36.3342,17.7554,-2.38204,-5.24395,-1.58094
-28.8008,-94.6779,-38.523,17.5118,4.43823,7.36127,-0.151248
-25.8941,-94.6054,-36.8849,11.0823,-1.71958,4.09454,0.437407
-28.7792,-92.6901,-37.3968,21.1407,-1.44573,2.82491,-4.92684
-25.1947,-88.2885,-36.0938,20.8269,-0.252793,9.09264,3.92309
-25.5253,-89.7765,-37.3866,19.119,3.37795,0.525981,1.83223
-28.7811,-95.9001,-36.9491,17.2426,-1.50382,-7.42844,8.16613
-28.7824,-88.6923,-37.3078,15.1008,13.2182,0.057429,0.245288
-28.7773,-92.61,-39.3871,14.2314,-2.94174,1.22263,-1.8822
-28.7875,-79.6925,-47.2003,13.4575,16.5562,13.8057,-1.49723
-27.2015,-81.1951,-45.3842,14.4593,4.24235,-2.13418,3.50468
-27.5996,-81.838,-48.9967,20.2741,1.60194,-6.53156,15.9112
-28.7913,-81.6536,-47.4337,14.1757,-10.7016,-1.94688,14.6523
-26.1218,-86.5703,-49.0858,19.8363,2.73145,4.32623,-3.37055
-27.8336,-83.4334,-47.3288,18.4253,-4.17664,-8.11456,8.33601
-27.1831,-79.337,-46.0716,22.0643,3.2054,-7.78755,-15.6455
-25.7148,-81.3808,-49.0311,15.5796,12.8247,10.1596,-4.00573
-28.797,-83.6878,-49.033,9.10841,3.5449,11.7935,5.89191
-28.8351,-80.3347,-44.7871,12.9189,-23.3623,-1.65266,-7.15785
-26.1657,-84.4312,-46.9434,14.6755,-2.69432,-6.98504,-6.41967
-28.8466,-83.3616,-43.9649,15.3724,-11.9362,6.12305,-16.6973
-27.2302,-84.9024,-49.0425,11.9261,0.670421,0.620058,-1.27521
-27.3122,-85.392,-45.6424,12.1114,-5.44133,5.46269,-2.4592
-28.9038,-80.467,-49.0311,15.4483,-5.09052,1.7953,-7.56743
-28.8173,-84.1323,-45.7569,13.16,17.4728,5.7973,-2.25613
-28.8485,-82.1795,-45.5292,13.0107,-25.474,6.40598,0.997161
-28.8701,-85.5567,-47.0891,22.7955,-2.32857,12.2743,9.44848
-25.9736,-84.573,-44.4387,14.8431,-2.2069,7.36202,0.0833238
-26.965,-80.8466,-47.3262,17.6641,-17.1417,-6.23507,-10.8033
-28.0714,-85.6642,-41.9345,10.2088,-0.409452,-1.69472,-3.9491
-28.797,-85.4708,-40.0961,12.285,-4.08295,4.99662,-1.71847
-28.8084,-83.4525,-39.0069,15.9481,22.6515,-5.29711,15.7944
-27.5532,-82.7791,-40.4198,14.7541,-3.69224,5.27292,8.8647
-26.6852,-82.2335,-42.1011,11.2126,1.0419,-2.72004,-5.44504
-27.5233,-80.9986,-43.3901,14.8439,16.3716,-15.7315,15.3693
-25.6709,-86.3999,-45.1668,15.2065,1.53607,2.2431,-3.25948
-27.2143,-83.2153,-45.107,12.3194,-0.338718,-4.82236,-0.300331
-27.4305,-83.9415,-42.7739,14.6979,-13.0407,0.588154,-1.19047
-28.4059,-85.3901,-43.9147,19.7406,2.80756,8.61687,8.33481
-28.8218,-83.9441,-41.3559,12.6506,-0.913547,0.807222,-0.164396
-28.6361,-82.2589,-42.3472,10.648,-15.2595,11.0476,-8.05228
-26.703,-84.4801,-41.0061,16.3032,10.2257,-4.51172,-0.49328
-28.7906,-86.6943,-45.4205,13.7622,-1.17581,-9.61812,-4.34284
-28.818,-80.3494,-41.9663,19.4112,1.88987,-6.84034,6.28803
-27.2658,-84.6683,-39.1162,13.3557,-4.97203,4.33773,-0.362011
-25.6735,-82.1273,-37.2512,12.2979,-3.82455,-0.713136,0.0861821
-28.7862,-84.0286,-36.4271,17.3632,4.02872,14.1716,-1.02204
-26.8016,-81.817,-38.8765,12.4335,4.99815,-3.10019,-4.87686
-25.7625,-84.5774,-37.6263,21.0519,-3.17098,-3.19415,-5.0858
-28.7932,-79.5462,-38.2171,12.0326,7.6841,-1.15566,9.8411
-27.0903,-85.9916,-37.2276,14.2443,-6.16112,1.48123,-3.98764
-26.8772,-81.5728,-35.7587,18.5186,-2.48852,-5.67933,1.41587
-28.7665,-81.5798,-38.2864,23.9592,1.73963,-10.3958,1.91823
-26.8505,-84.2747,-35.9896,15.368,2.07601,-8.75739,2.11921
-25.1139,-86.4158,-37.1291,20.192,-1.74309,4.74243,-7.46208
-28.7925,-85.2413,-38.0041,16.1652,-6.26938,-0.638313,-0.692052
-28.3086,-87.362,-40.4529,12.6408,2.79401,-4.81329,-0.945047
-28.7563,-82.044,-36.3368,18.1972,6.61311,-2.17113,-1.48185
-28.7792,-80.0378,-36.2884,15.2825,-2.50378,0.583354,-0.759428
-28.8434,-87.9762,-43.6203,16.2195,10.7874,2.71894,-1.37416
