x,y,z,absv,wx,wy,wz
45.4256,-96.129,-33.9579,10.7836,-7.81468,4.44746,7.64897
45.3938,-96.6956,-49.0756,12.0202,10.4842,-0.111648,-11.2381
45.3912,-98.6777,-39.0527,15.3971,-6.96057,-1.14681,12.1397
45.3766,-96.9709,-42.8616,10.9091,0.559753,8.41956,-10.7634
45.3537,-95.0232,-44.4851,20.1528,20.7152,-3.86994,-4.72654
45.4783,-98.8608,-49.0406,9.83621,-16.9145,18.7396,7.80421
45.4173,-96.4063,-40.9654,18.9891,2.15944,2.39852,10.7017
45.4822,-99.0929,-46.0608,14.0432,19.0057,-9.09116,-15.3014
45.4809,-97.2774,-35.5991,17.7323,2.95024,-12.2295,-13.9812
45.3944,-97.7455,-44.6453,12.2059,-9.16134,-4.56511,-4.49039
45.4357,-98.3095,-41.4112,18.1496,4.9308,1.74943,-14.9839
45.4313,-98.8411,-37.0947,12.5492,0.543728,-13.6272,22.0939
45.4332,-94.4744,-41.2986,13.0701,0.484461,-10.073,-13.1043
45.4415,-97.7137,-47.4337,16.3411,14.6975,-3.41748,21.609
45.3416,-92.4695,-41.4913,14.3142,-12.1804,-8.61025,-15.0961
46.974,-97.4243,-31.4836,10.4963,19.5594,-13.2802,11.852
45.4745,-94.4649,-30.9018,20.2917,16.4084,16.4492,0.113862
45.4637,-99.0033,-23.5992,14.1329,6.4184,9.38461,6.36702
46.7737,-96.459,-29.7063,12.468,-2.0723,6.81628,0.218089
45.4065,-96.3923,-31.076,22.6652,-14.2025,-6.87059,-8.65604
45.4701,-99.0255,-27.8756,16.74,2.18809,3.23642,-5.02442
45.4656,-96.7846,-37.95,26.1605,1.35605,20.0214,-1.21424
45.4624,-99.0452,-25.6283,17.9883,-7.03912,-2.39985,5.08195
45.355,-94.8204,-37.9125,20.4383,-0.988981,-25.769,-9.3165
45.3938,-95.2642,-35.6945,13.6892,7.58717,10.4664,0.945485
45.4287,-96.2276,-28.3175,14.2803,7.92989,-4.84645,15.0951
45.4122,-96.33,-46.05,16.8028,-10.7571,5.63907,-5.32928
45.4249,-99.0122,-31.1269,16.3764,-0.77794,-4.50998,1.04519
46.9714,-99.0484,-29.9384,16.9004,-9.05358,-7.06206,1.54881
45.4415,-97.8682,-29.5257,14.4797,16.6431,9.68326,-0.970897
45.4141,-97.5992,-32.6378,14.5956,8.32204,8.71111,-15.2495
46.2827,-97.3576,-20.0077,12.0929,-7.21189,-13.7371,-8.83485
46.8945,-98.9613,-22.2346,13.8863,-0.825183,-15.2001,17.0935
45.4847,-99.0064,-20.8102,15.7111,-0.0401131,-3.58646,5.89292
45.4872,-94.1679,-22.4177,15.7816,-4.58003,-6.23986,-12.5739
45.4834,-97.4135,-26.731,14.0601,-0.834043,13.2656,-6.4926
47.1603,-99.0223,-24.5918,20.538,14.2234,-2.85953,-13.3322
45.7143,-95.8212,-21.3157,12.1561,0.045309,-4.42661,1.60412
45.5114,-95.5949,-19.3457,17.1737,-10.2266,7.80111,2.09401
47.3402,-95.09,-22.5875,6.71822,3.70563,4.53112,-2.20157
46.8366,-97.6246,-28.142,12.0729,2.29415,-11.6543,5.2638
45.4733,-95.6616,-25.8261,12.7796,13.9472,7.44472,-9.30224
46.9453,-95.3138,-24.5117,12.6189,-0.419201,3.80992,0.591055
45.4624,-97.3334,-24.6802,15.3632,0.238543,-0.0783723,3.92422
45.4911,-93.5365,-19.4551,16.4436,14.4824,-5.00306,-8.7783
47.0871,-93.4831,-23.7137,16.7257,6.71735,-6.48202,5.17753
45.4701,-97.575,-22.2193,14.1219,-1.69723,-15.3223,-10.8652
45.3473,-90.6286,-49.0419,13.4078,4.46054,0.914236,5.03114
45.3766,-93.396,-45.7912,14.9362,-14.4668,10.7409,-18.6945
45.3289,-83.7571,-49.0247,17.8727,1.14704,9.89905,-10.143
45.4326,-86.824,-42.0413,27.1696,10.5641,59.5094,30.3342
45.3423,-93.6427,-49.0578,19.5383,4.04499,-15.9306,1.49778
45.3823,-86.8068,-36.5631,15.579,1.00332,-21.3055,-9.35589
45.3403,-91.983,-47.6105,13.7861,-0.187992,1.30684,17.6178
45.3321,-89.1762,-38.6857,15.4055,4.86606,15.0372,6.20205
45.3906,-89.7256,-33.6539,19.4215,-14.4774,-12.2401,25.2317
46.4691,-90.4391,-47.4693,8.72232,0.149708,5.18637,-11.6936
45.3988,-87.7632,-49.1309,12.8556,-8.12993,5.83269,-5.34929
46.6903,-83.4398,-47.6652,16.876,12.626,21.9415,-13.8207
45.4065,-89.9914,-36.9097,16.5235,-8.06895,14.6826,10.2135
45.4128,-81.9137,-47.5068,13.921,-12.3247,-16.914,-10.3663
45.4186,-92.1534,-44.2453,19.2133,0.232335,10.4578,-1.47605
45.4306,-86.831,-47.4019,16.9468,-3.97572,-16.3536,-6.3896
45.348,-88.01,-45.9152,13.4216,-3.1709,-2.76093,3.29559
45.4294,-91.9557,-35.5858,14.864,20.6401,8.8688,11.5605
45.4504,-92.1026,-28.2031,18.0878,4.77977,4.25404,-15.4062
46.5237,-88.1715,-33.7976,14.376,-18.1585,-5.76053,-10.5279
45.4554,-84.8973,-47.4165,17.7989,2.81071,-11.7806,-0.911736
45.4332,-91.3802,-39.7038,14.7619,-24.2942,18.3791,0.545908
45.3683,-88.78,-42.0337,24.0239,1.58042,18.2005,28.3829
45.4593,-90.9522,-31.2242,13.7511,-17.107,2.5862,13.968
45.4434,-90.6521,-26.1943,13.0761,-4.86934,-5.19703,-7.05008
46.1346,-92.2374,-25.236,23.2959,-17.8363,18.2858,-11.7915
45.4141,-93.6389,-34.5906,14.9676,-8.00964,-8.81877,16.0987
45.4663,-94.0198,-24.7247,12.4905,-24.1295,-4.63358,-9.85806
45.4434,-94.0236,-28.6126,16.6294,4.54101,-13.3488,2.40949
45.3988,-93.319,-39.7057,19.3157,2.18078,8.68188,-0.548839
46.5975,-91.2396,-29.6141,15.8106,-5.30055,1.09816,-14.0496
47.0719,-92.4294,-27.1157,14.5702,14.9146,-30.5101,19.6194
45.4841,-89.6359,-29.3553,17.8766,4.94015,-3.68711,-2.7901
47.1253,-89.2588,-22.3993,16.6434,-3.33157,13.6862,-5.06515
45.4599,-88.8582,-23.3652,12.3666,10.9353,-7.27156,2.92542
45.465,-92.4173,-23.3258,15.4812,6.16133,11.1159,1.01013
45.6812,-86.9855,-22.3599,23.0636,4.1216,-10.1962,5.56079
46.7717,-93.9396,-20.9278,14.0295,-11.7999,0.999541,-1.08545
45.4211,-92.7009,-30.0802,16.0591,0.120746,-3.48265,8.96047
45.8777,-90.7799,-22.2689,17.1753,0.215346,-12.1118,-4.27684
47.5221,-87.5381,-21.4989,24.2764,-0.946956,9.93914,-12.5462
47.0248,-89.5183,-24.4469,17.7245,-3.43799,-11.3399,6.66307
45.4415,-87.1553,-24.3566,17.144,3.17463,6.13875,-3.64527
45.4726,-95.9185,-23.3213,18.0618,-0.943373,5.90332,3.0236
45.5718,-90.6642,-20.2964,20.6484,-7.93905,-5.08884,-1.31609
45.4491,-90.6616,-24.2097,14.3285,-2.39197,6.74104,-9.02338
45.4733,-88.7546,-21.3869,15.1085,-17.1448,7.80712,-3.82215
47.3822,-90.86,-25.9298,16.6924,-2.94894,7.23826,5.55542
45.4815,-92.4726,-21.3094,14.909,5.10209,6.03469,3.83112
45.4389,-85.7309,-25.8802,14.4851,3.48168,11.2235,-4.77107
45.4542,-93.4602,-26.6426,17.0362,26.7957,-13.2881,28.7236
46.9161,-80.626,-37.4763,21.9223,-47.8447,-23.5703,3.49384
46.6147,-81.8602,-35.9762,13.7726,-15.1457,1.99687,-14.3635
45.4103,-81.658,-39.5995,19.2491,-15.0833,-2.16424,-4.65976
45.3702,-80.0658,-44.4844,24.4394,-10.3207,15.5686,16.5451
45.3817,-86.0044,-40.2615,14.4329,4.83157,26.9081,15.642
46.7813,-82.8007,-40.3848,10.0921,-10.0181,22.2455,5.54178
46.7603,-79.0197,-36.4118,14.4675,23.452,18.5429,2.82979
47.0541,-80.9522,-47.2925,18.2553,17.7772,8.87028,9.59101
45.4262,-81.7261,-43.418,13.9692,17.2208,-22.7964,-0.404281
45.4039,-80.3678,-36.2535,17.3925,10.6657,8.47958,-4.59876
45.3448,-83.3711,-46.2471,16.6429,24.474,1.6193,3.49272
45.3957,-84.1208,-33.9019,15.851,11.9151,-11.7981,13.1004
45.3251,-84.0674,-40.4065,15.9568,11.523,18.2292,5.87298
45.416,-83.3501,-36.4576,13.0911,-21.0943,-20.6731,-6.40136
45.4332,-80.5459,-49.0164,17.6883,-4.21659,3.41354,-8.36233
45.4103,-83.4417,-38.5802,10.8235,7.32569,-5.67382,-2.09609
45.388,-81.7445,-37.6403,14.2602,12.3515,-2.59386,4.59889
45.4427,-85.1732,-37.6416,18.4191,7.65687,-11.34,23.2602
46.5555,-84.9074,-39.2205,14.4877,-7.12418,16.2863,19.0336
45.7289,-81.3693,-41.5148,37.2135,13.6814,32.5209,8.67803
45.3912,-87.4637,-32.4298,17.3759,4.29048,2.80711,0.232851
45.4752,-86.4476,-30.7517,17.8451,13.0126,-17.0647,11.9805
45.4128,-84.11,-31.0779,13.3781,17.1214,-1.72393,2.76945
46.9224,-82.863,-30.8484,15.3551,-9.79642,19.23,-2.76738
47.2576,-84.7968,-30.7288,11.1287,-9.22646,-5.01201,1.0101
46.8525,-83.6089,-35.1254,20.5101,-2.12262,18.0982,3.52356
45.4688,-85.1033,-35.6195,13.7642,17.6213,25.774,29.761
46.9472,-82.9394,-37.5462,11.7162,20.5418,3.76714,4.75706
45.4306,-82.2876,-34.5086,22.1831,8.06925,-17.5676,-0.882656
45.4554,-85.4976,-32.4947,13.6332,-4.45717,-1.74456,2.18064
45.3868,-82.6678,-32.606,18.5425,-0.696758,10.4425,-0.212942
45.3849,-80.7334,-32.7777,18.3629,-6.92979,-4.87438,-13.4817
46.7234,-83.9994,-32.4744,12.1649,7.26322,-15.5018,5.65804
